Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,House Style,Local Economic Index,House Price
199.83217298473377,1972,Medium,600.6166188463167,2,Condo,138.57618202202895,3647.6653286171327
182.48769281813642,1981,Low,396.38605577833385,1,Condo,25.14513206561105,2333.977275956043
195.9608473605033,1972,Low,554.0799797175181,5,Condo,102.16829678754448,2318.1337345216043
174.29858985012208,1974,High,407.92078782319714,6,Single Family,128.83521458158395,2813.219435177422
182.13021883805314,1961,High,502.76741736319883,4,Townhouse,96.19858841644518,1623.757349409795
184.2593831704972,1968,Medium,494.94646416321467,7,Single Family,76.30394408724109,1473.255916321009
167.4107877915146,1973,Low,704.2501426433726,8,Single Family,125.78356441733018,3810.164738053536
188.9259020345216,1962,Medium,573.8619155905485,5,Single Family,110.60958818710354,1942.4080996554603
192.57659438183995,1965,High,601.4139128256404,1,Condo,94.04262950529917,2258.7010951118764
179.18233228014915,1975,High,353.43474701251284,0,Condo,72.79209888604227,2975.5309574576245
209.32953849350105,1971,Low,682.5816390843049,1,Condo,103.04004964191604,3724.297027921757
206.9766290108934,1967,Low,680.9283357406548,4,Single Family,50.8360780484879,3297.060310986509
177.05391900415714,1973,Low,400.2396651456356,4,Single Family,55.549222838076446,2006.1885025205108
198.6104432010261,1976,Medium,578.635799260883,1,Condo,84.11412435381388,1614.3573282278326
187.3458506170269,1972,Medium,436.185111084277,7,Single Family,118.74354128238876,-540.2620011925842
191.62056095703593,1966,High,653.3818376874743,0,Townhouse,68.586025399938,3521.6491389852076
182.7841268635131,1973,Low,511.37757319292746,2,Single Family,103.2276422882508,2739.384168716059
193.1563695855694,1972,Medium,450.8296050829523,2,Condo,75.74523739885926,1450.9115297792157
187.88016286144497,1973,Low,578.2837969925189,3,Condo,127.84858634662339,1157.5439203694486
197.50670439012265,1974,Low,682.7012436404507,4,Townhouse,69.54187494727402,3247.5826530066993
200.47526425504637,1968,Low,396.80928644432424,2,Townhouse,97.83993788152438,2036.3016558935785
179.745393101516,1976,High,641.1377020294592,2,Single Family,90.43772951367157,1768.1817294541834
207.3595772380749,1968,Low,462.07473650081954,3,Single Family,65.56907682259809,2734.3485434581166
174.3726952489279,1971,High,564.4862871672551,4,Condo,90.25526169144388,3024.813989838672
174.0221957823185,1973,Low,452.47358844968585,4,Condo,64.25629246425599,2441.530616600294
175.82371791122128,1975,Low,681.7535152140053,3,Condo,143.11417741343604,2397.659122332685
185.75415726003197,1968,Medium,428.31091241819934,2,Townhouse,56.048629294963405,2462.019124240277
188.81192734368958,1963,Medium,606.3612488003423,3,Townhouse,57.906766342753784,1092.5185236114714
192.0432939989855,1970,Low,563.5929901448169,4,Single Family,60.67086354606378,1898.3888308739179
199.85947993042168,1976,Low,438.8066465528533,7,Single Family,73.11212023972159,1087.2787316643758
198.7377570918589,1969,Low,533.8104113228196,3,Townhouse,110.41204159256621,1673.351969323597
191.34621126144378,1976,Low,529.79346992185,3,Townhouse,68.20482227088264,4379.366855433485
199.32081212521044,1977,Low,414.9109441779439,4,Condo,70.67278906824869,2087.9730341798418
184.45764978062002,1968,Medium,659.1916760812576,1,Condo,79.93116185808402,2423.559324519939
210.57285109707348,1971,High,601.6134996274691,3,Single Family,81.16528315865169,2682.5715216859016
155.6842494089837,1980,High,669.6402950322522,3,Single Family,73.51675551198741,1819.0274972999791
177.32262315959673,1969,Low,575.6001693935714,5,Single Family,103.70525663397943,2067.7376188510293
181.5481544582008,1977,Medium,608.253349640758,2,Townhouse,40.576387979735614,3263.3215132096725
194.3732395528393,1972,Medium,627.750927873537,5,Single Family,68.4091300704308,791.1415153881369
187.72716848988665,1974,Low,469.01013471768573,5,Single Family,98.41872459696707,4639.115242405995
182.88978650619723,1970,Low,545.687133075432,1,Single Family,92.94892035100118,686.510301978909
210.1015910640634,1979,Low,505.4952487712602,3,Townhouse,50.89885880522162,1035.8231608750275
197.52204165200445,1968,Low,441.59977846847556,5,Condo,114.88670907727607,2014.866675742388
199.39932078910238,1973,Medium,645.8885242405613,6,Single Family,60.8945796498805,2792.758012085089
192.76748078305565,1969,Medium,710.5865706392367,3,Condo,107.20676761664225,2264.831205177036
191.78726626326932,1965,High,420.6285313982272,2,Single Family,86.95468340985082,4238.44384994286
173.16799616852535,1974,Low,400.5037712724005,3,Condo,103.13258297493823,2386.4965532247134
189.9525327549881,1986,High,708.8934203645258,3,Single Family,73.57331986816521,1429.538835366126
179.4937117049392,1969,High,596.0719376250754,3,Townhouse,64.94825203502478,3252.4274907398153
188.67510465298417,1967,Low,503.6077019692502,6,Single Family,115.81670477967839,1917.619101883607
203.82764751031465,1968,High,575.3850894081693,2,Condo,88.06800928752641,2874.5995679395555
195.51343576566288,1969,Low,578.2332896628844,8,Condo,89.49842093475816,1580.3911186609805
172.06926848713783,1971,Medium,344.6316984832027,1,Townhouse,63.208679664238176,2649.7454112547616
198.3016479473855,1977,High,581.836253453006,5,Single Family,81.16890113228457,1482.9377144174139
190.47609572450375,1977,Low,647.1693999251155,4,Single Family,46.15086549333616,3392.919561320802
190.53122629837557,1976,Medium,652.5305904990091,3,Single Family,72.60685320540246,4122.363503892857
189.8718083983994,1973,Low,546.6462722269362,5,Single Family,99.30489742444611,2253.9825251439024
173.05862629974337,1982,Low,624.6966631370772,1,Condo,81.99156288628213,2729.8966599819178
194.63194719614464,1972,Low,576.3540122067595,1,Single Family,81.57091515520618,2795.7197179691857
186.70847864651432,1969,Medium,346.87533754470434,5,Single Family,108.92885791203032,2784.069748588468
181.30635649694136,1972,Low,607.8088907165245,2,Townhouse,127.58190935980298,1617.5858175396522
187.19889721492072,1981,Low,659.3827225447963,4,Condo,73.86299716572233,1505.9428861579036
185.77656009650633,1982,Low,599.8540250128233,5,Townhouse,100.53830095490284,2102.3660436759374
210.9923573367827,1977,Low,358.1551927491723,3,Condo,81.66471302416731,3160.5535002711767
214.4987904871437,1964,Medium,471.5093273266571,6,Condo,69.64873127044572,2864.59419614014
187.64546873485656,1965,Low,463.840722241423,2,Single Family,66.62373442274139,2902.135104086023
201.56167205699907,1975,Medium,661.6590612924576,2,Townhouse,89.1116330570105,3159.1230827222835
178.9676550011796,1966,Medium,338.36895393216736,6,Condo,92.49625471032932,2097.9462505241686
179.5594272405021,1969,Medium,350.18788942258607,5,Single Family,83.58959806408807,4776.898880064258
196.09867544808506,1969,Medium,624.1342739839633,5,Townhouse,92.9573249630181,2548.7119272769264
187.20914432888708,1973,Medium,587.3829374247795,4,Condo,39.50668195475498,1798.3656453218523
186.9007824583553,1974,Low,503.2119980060948,1,Single Family,65.56792937261385,3204.827669115345
182.01057351905945,1967,Medium,715.1287041238616,2,Condo,56.68660860180509,1053.2295441027413
187.4096126389277,1975,Low,680.54184527132,0,Townhouse,45.6065388629313,1896.5640626749641
174.1527463984582,1974,Low,486.7373278458057,0,Condo,46.68326017922632,2545.759273301124
193.32599472578949,1968,High,402.9469488248565,6,Single Family,116.78026165704784,2205.494368404169
183.17549573880328,1970,Low,486.06318130230704,4,Single Family,85.35982379978682,464.7035909668998
195.36550918155942,1975,Medium,554.2139941400078,5,Condo,110.42269763932003,2370.6556742678904
180.5255345431996,1973,Low,626.1318358315875,1,Single Family,85.80778252394254,1930.2052370396964
192.43428287810423,1977,Medium,570.1788340842337,2,Single Family,94.8585739288236,2578.6564761875293
173.1521407607584,1967,Medium,416.5409667371938,3,Condo,51.79560688787463,3069.0801827189134
220.94113150617432,1972,Medium,663.7051123657583,7,Condo,46.74727553876046,2716.018462768861
188.16725195297738,1969,High,462.15363650598573,9,Condo,169.5107408128307,1490.3236467862669
179.78697944112255,1964,Low,644.4989167855451,1,Condo,100.73643124807558,3574.9044417737623
186.29825254936887,1976,Low,581.6456722580899,4,Condo,98.25340530142256,2610.664458920025
181.55461303089186,1970,Low,599.3073849889165,3,Townhouse,96.64792490032899,2514.695755190937
208.88731528508302,1976,Low,539.7027793894299,3,Condo,42.38082349141098,3062.3368893458573
181.09124473412234,1968,Medium,409.1856533760206,6,Townhouse,80.44790007001896,1102.424715650611
179.5527670798478,1974,Low,352.348657249723,1,Condo,91.18599923101544,1763.3477164762942
187.96722435688173,1976,Medium,392.2836707370239,5,Townhouse,86.9839234530843,2593.6364040134717
178.4261338790294,1962,High,371.07530577547556,5,Single Family,78.01132356498654,2387.134955028444
176.86107637223338,1975,High,516.9652309221889,4,Condo,89.13035553902196,3321.182382805362
178.98445639249834,1976,High,484.5647488159028,2,Condo,99.66558940484693,2012.9619703913565
187.20250162468125,1971,Medium,395.07335960727744,5,Condo,66.72161913106028,2855.5290019205713
163.53445070114017,1969,Medium,388.8757001026646,2,Single Family,76.07050138949057,4609.984978569179
184.73654737561333,1974,High,602.1898771739668,7,Single Family,64.71860880279587,1578.8132735229306
161.55299789555082,1978,Medium,668.6165709712636,1,Townhouse,87.07579157922314,2401.379811127636
181.10045557791577,1976,High,502.3498335139286,1,Single Family,102.40598026336403,2066.853506979649
189.0996295689969,1973,High,463.72696798188605,2,Townhouse,59.902991138203284,4017.533885310523
192.28274288671773,1973,Low,602.6375377013991,4,Townhouse,83.34056778991123,4215.8093821389275
167.7456211640739,1965,High,717.3559131145137,3,Condo,116.19748709228003,2790.1327734041106
192.39116668035612,1972,Low,651.9967684046253,3,Single Family,69.60679359901891,3336.920338631331
192.76084758583298,1969,Medium,358.4846308981709,3,Single Family,108.93364284475597,3765.980892092931
190.65500907182135,1972,Low,399.2374959444034,1,Condo,115.36857330083868,417.7006804234386
161.54834687870547,1977,Low,686.0937751757408,5,Single Family,90.43450066566422,2396.944182446931
180.51189854060172,1977,High,463.32663886207035,3,Single Family,66.46077373084294,1822.4289271675025
182.08952349004898,1982,Medium,427.3378471854501,6,Townhouse,83.55061720499775,4331.26237761126
188.97016236396476,1968,Medium,538.4560835051998,4,Condo,76.98995080045735,1892.4532234135308
194.4864371106707,1967,Low,505.22468875689543,2,Single Family,94.57179207781135,2268.316033348459
198.7207672245656,1965,Medium,698.6079965433594,4,Townhouse,110.52660684329335,3763.321129695185
184.49006723428454,1974,Low,505.9615850512706,4,Single Family,105.93780423762102,2932.2707074590508
180.86637742025533,1978,High,683.6281296154236,3,Single Family,90.1189347303965,1234.978537367256
167.58989977438944,1971,Low,697.5861396092071,4,Single Family,106.20477664917904,2723.208101035347
177.2071280780105,1968,Low,542.2323794016597,1,Single Family,62.390097125628245,2929.4181437589373
188.25023144439572,1978,Low,436.40794197883605,6,Single Family,98.21726413888622,3141.4799301151234
173.61355271625644,1973,Medium,575.80372651849,3,Single Family,52.80420176948702,2156.80822611534
190.3119330279456,1981,Low,403.43486208383376,5,Single Family,98.26950895408841,2291.6411314920824
155.0369714789765,1979,Low,649.5029225565322,1,Condo,107.45984156553345,3214.9058424464797
191.0560172900799,1979,Low,566.1743623927177,3,Condo,99.16615797519843,2308.617631231329
190.23993174514908,1973,Medium,521.4761664625005,2,Townhouse,58.50311139053703,4604.578138057543
195.1937420293626,1965,Low,489.4934478949227,5,Condo,52.176548769382705,2588.316358029253
184.4656607783453,1977,High,403.2139507600474,3,Single Family,50.262409266641974,2375.765836753846
198.40078513689718,1971,Medium,622.6838767822628,7,Single Family,77.36942014984866,1941.8181178819261
210.44587474819122,1971,Low,370.03152277698535,1,Townhouse,110.90645901607203,1313.2410975950183
195.49190345786354,1974,Low,716.743364838274,5,Townhouse,109.60988690997688,3890.4753175182186
163.80461099961622,1972,Medium,384.6419306878262,1,Condo,101.26629600708246,2134.7980237657657
175.43293615966525,1975,High,721.9139407096607,3,Condo,97.35418151899263,3020.505691298219
178.99311160492195,1975,Medium,391.89630131747396,3,Single Family,63.31448418698146,3301.6333980209674
204.6679265204976,1971,Medium,674.6850883743475,1,Single Family,73.30995206911149,2564.123042197153
181.91053445558921,1971,Low,428.6703080479482,3,Condo,81.00091863825362,2347.577179992701
191.56597258952533,1971,Low,451.358348281537,4,Condo,72.29373936861846,4292.4322267591615
184.1561055527189,1971,Low,398.7471272066448,2,Condo,94.66385939921712,3657.1163962791647
189.1982488825854,1974,Medium,499.51562376983554,0,Townhouse,62.43122050837614,3288.049716667491
184.6732117021,1973,High,358.6038846307026,7,Single Family,84.57689933419172,1778.2865314791666
191.2378150357297,1970,Low,688.1436221347274,8,Single Family,80.95756293450644,2728.43146069255
195.0804487399531,1973,Medium,373.31976805983516,4,Single Family,115.55620565890084,4062.3711158821206
178.6558938624165,1969,Low,554.3491614003809,3,Townhouse,70.63048439013139,2574.9141358366714
183.76178109086473,1968,Medium,615.6927275941221,2,Townhouse,70.92684866588381,1999.7127431772942
213.25631443533305,1974,Low,541.3943139037651,11,Condo,92.98056834341486,2943.771199071629
193.69583143175885,1974,Medium,344.86889372684067,2,Condo,85.00364695700408,-217.3787199887356
186.73445055816273,1973,Medium,499.35463692890687,2,Single Family,65.76262352409147,2802.419298696737
191.43042250632334,1967,Low,567.2064877140054,1,Single Family,89.1343468901419,2378.136652075023
190.90211467546138,1983,Low,659.683300613037,3,Townhouse,74.14098019647311,1941.2953203942866
189.83811386987688,1965,Low,416.5398428429194,4,Condo,103.87556841741642,2206.4248831444015
212.8456586954837,1973,High,533.6219925615001,7,Condo,91.34023892818917,1422.6516430993331
183.3278424830482,1976,Low,345.6734879074547,4,Single Family,86.91618864929868,10.540915833654708
187.89448476846061,1975,Low,448.8063465161765,1,Condo,83.8136410988905,3188.719455046895
202.11134716620413,1986,Low,633.9120529160996,4,Single Family,75.00507112734762,2414.425569185388
184.84064038884043,1969,High,559.8842876081171,6,Condo,94.66339432855418,3419.7152847528987
187.10279019838674,1974,Medium,521.5238575469323,4,Single Family,87.48713087569729,1074.763039722619
172.04171054857716,1971,Low,564.9006064879429,1,Single Family,78.30972388996514,3658.5494613915357
182.25141730105966,1974,Low,695.2448446451563,3,Condo,80.25060459281697,58.59525987484767
167.25108621649042,1976,Low,565.0451390962276,2,Condo,77.85468655061322,3481.1721316697162
196.8805478273007,1977,High,705.4185870288602,2,Condo,67.9467742567949,3112.383107467519
207.76716035381514,1971,Medium,583.7021238339535,0,Single Family,114.45865579928173,2097.5950895602555
184.43946848626928,1972,Low,665.2155091842153,3,Townhouse,65.36405615189537,1789.6948803963396
190.76712939806828,1975,High,540.4280096776658,3,Condo,71.56464788467727,2732.463373200392
176.06358022172347,1975,Medium,634.9682503554066,3,Single Family,91.86124143281465,1484.7423947856682
180.33161270201856,1981,Low,650.9178944449527,3,Townhouse,103.8575433181126,1360.0936447367753
176.26528702947405,1971,Medium,675.1587301661643,4,Townhouse,47.69998402672722,2928.6522133249186
181.78844365940213,1965,Medium,463.2154279722429,4,Townhouse,92.4994072855648,3426.827007901626
193.95180825698037,1979,Low,648.5117251043496,2,Single Family,51.22007160614756,2005.4175639542864
183.70743787904698,1969,High,404.22033718888173,5,Condo,105.72577704697488,899.5738998309432
190.3322170654861,1972,High,708.1291935259153,1,Condo,87.4067316430001,2068.490305983481
172.88729653662025,1966,High,608.8201228113642,5,Townhouse,23.785335814360238,2326.103174296298
173.99419356794914,1978,High,423.5009137970645,3,Townhouse,75.383924651631,707.0079368494826
190.76739564116355,1964,Low,431.4345807903789,1,Single Family,84.89229181472275,2216.1141952107323
198.09508246063356,1966,Low,482.001724323081,4,Single Family,98.00832652741616,3406.9347561967606
188.71953383670157,1968,Low,470.1324658423283,3,Single Family,107.79234333218403,1446.5609025007432
187.0569347003149,1980,High,650.9973153972167,7,Townhouse,76.50041964798805,4426.472026654734
167.43094345229855,1967,Low,673.3952114726952,3,Townhouse,110.49873951358347,2679.284374185425
190.06782227619652,1969,Medium,458.4334038294992,3,Condo,48.2805705973088,2528.8744013306887
188.59853279490196,1970,Low,437.0933442088037,3,Single Family,58.69054923426257,1995.030802406169
184.19990860863834,1972,Medium,373.11178783270003,5,Condo,50.66932777071375,1868.1439846298274
189.45144068424935,1971,Low,438.5557802833835,1,Condo,107.2972074773389,3287.1559835069575
182.9092080504866,1965,Low,460.010740590263,1,Single Family,78.74990647100215,3171.2050069663737
189.72207352482548,1976,Medium,626.123463672849,0,Condo,98.52219283568633,1881.0952905707275
211.86462931417054,1974,High,557.9014962800965,2,Condo,49.47574236079456,3293.2780542069713
182.79090225697536,1967,Low,691.8880305730437,3,Townhouse,104.80746047186547,2250.3119844211424
170.48909540894047,1966,Low,643.245557508151,3,Single Family,103.97363198240585,3121.719092018095
171.8644903831904,1977,Medium,689.2005549829998,3,Single Family,69.23634309891823,1185.7035353686015
184.33581497963308,1962,High,465.4886044112054,1,Condo,106.1590695042315,2186.723449728115
189.15910511246204,1967,Medium,609.0086660014636,5,Townhouse,99.7096289038353,3050.065956480993
198.69630598692356,1968,Medium,369.3112105569078,2,Single Family,68.95470172545794,3374.7551503629593
187.26107468605133,1963,Low,445.0625976607449,2,Condo,79.76854301549137,1775.4286175276131
185.24724451958903,1967,Low,665.8771050448513,0,Single Family,103.25963920701884,4133.181511740304
180.86565956098332,1968,Low,358.40754721517123,5,Townhouse,74.33070675953226,2966.1231072139803
208.7825330140522,1969,High,380.51682611131554,1,Condo,63.41769920827367,4051.5620144816867
183.53056002031266,1973,Low,415.069484207904,2,Condo,92.85963690193232,1269.0324929619228
166.60172904795272,1976,Low,544.0142375330677,3,Townhouse,47.86985815874954,2360.748821369189
179.91868836194345,1970,Medium,683.8804741812139,4,Condo,58.077515713885745,2534.5057092429497
179.99803058905187,1970,Low,598.0187794629736,2,Townhouse,50.455537442421814,2956.038189505471
194.09139550176496,1975,Medium,689.4066280062044,2,Single Family,84.08087451690908,2858.026415595208
207.76046692476487,1980,Medium,683.992998804649,1,Condo,58.3232588751024,2205.9401940467815
197.9739355887145,1969,Low,365.09390482196807,3,Single Family,51.01811528009518,766.338616776254
190.22460936064962,1975,Low,654.1154846341863,5,Townhouse,87.83035986875188,2685.454618459899
189.78438083674072,1972,Medium,524.3691712086516,4,Single Family,74.55716444524285,521.7865495698472
181.97012695617994,1975,Low,540.4562712128469,6,Single Family,53.21648891132142,367.03929512460695
190.76584806664744,1977,Low,687.1804485057577,1,Condo,93.25649453231563,3573.3718620050977
196.37805272862985,1975,Medium,505.28859349441035,2,Townhouse,99.69441351497078,2714.0545723716323
162.88850400941712,1966,Medium,583.1123966645742,1,Townhouse,103.36451271894454,2794.3360080602192
188.829926063586,1973,Low,398.94758298907254,2,Single Family,97.53666785606913,745.5828636404467
188.76996567254432,1977,Low,514.4027764764774,6,Townhouse,80.06660534870021,349.9442869917616
191.8823946188976,1974,Medium,347.18039319102087,2,Condo,41.757400373811,3041.4724367481376
