Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,House Style,Local Economic Index,House Price
246.48587777401255,1983,Medium,530.0403552511785,4,Condo,39.40217108814207,2533.188492874133
275.3515870456753,1990,Low,645.8257232103164,1,Single Family,66.27836590841358,1832.9786640122882
346.745869589914,1988,Low,701.8628710977152,4,Single Family,94.6720437692826,1687.7753303053
291.53046363075754,1985,Low,513.3142408730903,2,Single Family,73.71233732519912,2263.679679386422
318.58012748354435,1979,High,842.8373171168467,4,Condo,63.53209571036237,1777.4627900365103
267.5944260416089,1991,Medium,593.845183755348,3,Single Family,89.04626177677794,2276.1815812741193
254.60870313129624,1985,High,465.2966066564556,5,Single Family,63.63412178442336,1988.1114146826262
257.4640625575503,1986,Medium,785.4746723649146,3,Condo,88.37086669007056,3063.256376749876
287.74365278501915,1986,Medium,641.2906636350342,3,Single Family,46.590240506350824,2047.825371309545
305.8092057887907,1981,Medium,637.5229771187928,8,Condo,52.81944641044173,2069.5645194573463
284.65233362324716,1987,High,778.6349694105764,2,Condo,20.868517933056843,3155.9631556048407
300.1976411723692,1985,High,770.1402479868411,6,Condo,72.85019857671062,4619.10493598412
255.10865531974352,1991,High,628.0917606364586,6,Single Family,94.41446032497916,2666.0565241954537
315.19237821144486,1992,Low,688.4994311971406,3,Single Family,64.96314639650495,2545.158485806949
250.95130690265606,1986,Medium,630.2661188916385,1,Single Family,75.80264791606136,4026.1374626938496
299.7232259658831,1983,Medium,726.8844080785133,3,Condo,72.2581987951936,2943.6832103778424
295.416456663592,1986,Low,487.5476175812327,8,Single Family,64.20038792208535,910.1930266246522
282.5250025172707,1992,High,476.11269459625805,8,Single Family,96.31959531219007,2248.2871098031906
292.0788411126797,1992,Medium,720.0051431882546,3,Townhouse,82.78252683297801,3071.0252250126955
296.0736841512545,1989,Low,788.1898240526541,5,Condo,84.03744146658912,2637.2769727437744
287.66685792908766,1990,Medium,810.7153676040012,7,Condo,53.36477910575856,2764.5163227257626
308.3960472734508,1986,Medium,700.4107541030539,6,Single Family,60.36881686241882,4188.150728096931
300.73985904764317,1987,Medium,770.5741159763861,4,Single Family,71.15980533886474,1866.1643116781843
273.47733957477783,1984,High,760.3111776009036,5,Townhouse,89.82358094472045,2797.8267481678813
279.7179365502808,1981,Low,604.6752494114494,2,Condo,63.305058643508104,2396.5672549582814
280.62261222432977,1993,Medium,745.9904631540184,7,Townhouse,85.30542842874911,2135.570252288877
264.1627584067263,1984,High,627.8777188736888,9,Single Family,79.350555160644,3222.0733773840357
335.6245759970279,1983,High,729.9742426628677,4,Single Family,50.52588482169669,2765.8524107123835
281.1949635272809,1987,Medium,780.2251968615117,6,Single Family,81.33938822497421,2769.8837470782287
295.998353097813,1994,Medium,766.8330736435523,4,Single Family,65.24293609948737,3149.7880393974942
306.44929385820024,1999,Medium,741.9602278302561,7,Single Family,68.40581716773103,2738.510537956517
287.73700179991374,1985,Medium,800.7676952598197,6,Single Family,90.83237578059095,2180.458613071136
321.66339602488705,1986,Medium,687.2916949963928,8,Single Family,93.34858004766765,1417.0076067051864
302.63028015253497,1995,Medium,652.0830344386105,4,Single Family,67.64366039865246,2172.949031205766
271.20772430316777,1983,High,605.7592834391115,5,Condo,95.05571628635482,1883.1061078719854
299.47970146140943,1986,Medium,704.0098645917215,6,Single Family,85.07700293557511,2924.846701135306
258.4216862491076,1987,Medium,521.9197218286898,3,Single Family,74.60355944238984,2178.303191901873
301.70018390519147,1993,High,465.95404715281956,5,Condo,61.02805076400179,1556.2618809358564
310.8455758002919,1992,High,673.1655816062859,8,Single Family,92.86761789774144,2549.239840215366
278.2266222780271,1988,High,670.9058979949032,4,Single Family,71.41318856521742,2973.0919696780247
278.56911947762745,1983,High,754.764909566878,4,Single Family,63.75591050791827,2265.5908050422986
319.76497955417943,1993,High,517.2839667070202,8,Condo,76.5462933922447,2000.4277434847556
295.12143137984583,1983,Low,710.0521449839094,6,Condo,42.82572144295618,3452.7903865148887
303.08615579946934,1988,Medium,570.8297023578584,12,Townhouse,85.7742756661795,3111.30950371958
262.7400415566268,1987,Low,796.7098971389696,5,Condo,88.9095736196526,3765.3177976157895
257.2307848032314,1989,Low,793.3963297599715,4,Condo,84.90011841234379,1835.5728018558136
273.24676254811254,1986,Low,839.7630982124222,5,Condo,72.0256182625693,2411.2486764372447
273.9200926221596,1986,High,765.3478765354191,3,Single Family,34.33095389899547,4475.796193793658
271.6002295272134,1996,Low,826.5219435859304,4,Condo,127.97972155281948,3542.6343968706774
344.22106852308286,1989,Medium,679.3583868741819,3,Condo,45.98409657236257,3120.075889392611
295.8485280256236,1992,High,572.2888671986507,5,Condo,47.62412889135704,2483.3124266366303
266.4932608869133,1984,Low,804.8645958876667,5,Single Family,96.75318234519295,816.889213516552
303.0860786289877,1981,Medium,784.2959289853223,4,Condo,67.75884101255704,3085.4453970863256
248.01893400588827,1984,High,612.9340901615944,3,Single Family,95.09043653811409,3550.043323672293
271.0760470322844,1985,Medium,775.8527829215072,3,Single Family,27.647479817391535,4284.673500307871
282.40529932818606,1987,Low,705.3232182765033,5,Condo,75.91993516405589,3371.7226840556723
290.2343489468947,1986,Medium,797.6217254272001,5,Single Family,41.96212020209114,3036.558650286973
288.49207404301706,1983,Low,672.2227316719366,3,Single Family,63.00924511571733,1336.1383110029542
261.3706739973994,1990,Low,677.777986724025,0,Condo,81.4577773206039,534.4431488373862
277.58668026409737,1989,Medium,582.1997731844159,8,Single Family,45.57304322159219,2828.112157965534
285.96276407570195,1996,High,647.8544157800262,3,Single Family,73.86982150268294,850.1956593010061
304.19881156548644,1989,High,787.9812267062043,7,Condo,78.33003024775448,2746.244693239897
269.7303068809835,1988,Low,474.80872083301966,7,Single Family,74.50264127582767,3523.780963551114
249.9867122650328,1986,Low,517.2194854535736,3,Condo,55.54410527600184,1579.3762207041327
300.3637312503093,1986,High,480.9217905062315,3,Single Family,112.32638610636735,1726.6559710726967
345.35646792973324,1992,Low,677.3748455111319,2,Condo,92.63476445426008,3888.057324101335
269.50612075826575,1987,High,504.9505816519975,3,Condo,88.80289785524634,1475.5227005616318
304.7459555854604,1994,Low,796.7169897470999,7,Single Family,79.27580152682903,3022.218487350808
338.2153689772043,1991,High,452.3979645776683,6,Single Family,46.47526323487952,2795.7375002640665
295.3853752055651,1984,High,626.7688038490223,4,Single Family,36.02330866158124,3078.988516712702
262.9314418769502,1984,Medium,671.9152659045544,7,Condo,50.20802380846092,2856.6474367016945
317.3254683086568,1988,Medium,669.6995451875551,3,Townhouse,81.44722761627733,1532.4886111345497
291.44054204316643,1984,Medium,738.3605797619214,3,Condo,98.05351752057537,3843.0946603382454
328.59588504662014,1983,Medium,573.6871180119388,10,Single Family,61.71049602460358,1443.5937787727535
267.64007526894875,1994,Medium,500.1104991350439,3,Single Family,69.26491428588155,2806.6830121757034
276.653148567557,1988,High,493.2983696791294,6,Condo,77.49697979754771,537.832747160687
259.9300661704365,1987,Low,509.88680200912415,3,Single Family,77.42170313188132,1835.3727555320102
302.8642670414211,1983,Medium,474.8192820846352,7,Single Family,56.3867273839228,2834.340560733825
285.2626447403223,1997,High,480.50282471557733,5,Single Family,98.96606366567346,692.2407795314464
298.24682402925976,1985,Medium,502.37820506006835,3,Townhouse,65.92232651792749,2004.5022255524898
289.444662091073,1987,Low,791.9841817449322,7,Single Family,20.279201998162826,2988.491649171877
245.05526404276367,1993,Low,549.6263060915433,5,Single Family,52.51307126874117,1828.5480214269164
240.00679146550345,1985,Medium,738.2478576163164,5,Single Family,56.937289526021516,2864.441395330132
304.3151111854712,1988,Medium,527.11942951707,5,Single Family,81.26727306039501,3833.4179389412493
297.38252175245515,1989,Medium,631.2703652575776,4,Condo,59.169095408961326,1681.1871649557434
277.2047687333827,1993,High,618.8180456039006,6,Single Family,60.91014801419102,1480.5888236025826
313.51617643193333,1988,Low,842.4351538694207,10,Single Family,81.5666867414223,3525.455805982419
265.55354957676536,1989,High,554.0665100045459,7,Single Family,52.65075982436825,1668.6106374555177
255.83727425344978,1990,Low,481.1113202482742,2,Condo,57.41406283884503,4449.128944644829
283.8651332473501,1977,Medium,602.0686173214206,6,Single Family,48.98728327192539,2066.683883004644
303.6968467744549,1985,High,821.827564497533,1,Condo,63.57119473962408,2295.5898394515657
253.51200355238745,1989,High,758.8513715755364,4,Single Family,99.74976131881459,2916.14164207329
290.6510598164961,1994,Medium,618.5896763397948,5,Condo,82.53090339870965,522.2296749468353
261.3571986955312,1984,High,703.6981356853645,4,Townhouse,51.72770139436331,2332.2602092391276
223.67743592864662,1993,Medium,641.0559707253183,2,Condo,61.07867188375451,41.233512747714485
274.32857754391,1979,High,524.9671397027086,4,Single Family,75.85293353182871,-1903.9401600538786
235.4862236864106,1984,Low,526.8744629484413,5,Condo,68.98306414994829,5118.42775861576
253.88869405992637,1984,Low,580.8313504146439,4,Single Family,27.169503765393983,1485.3354006648246
289.3766412320505,1994,Medium,467.6632261786956,7,Single Family,73.51954414760368,1913.5576839249893
267.5038932432085,1988,Low,589.968805186407,7,Condo,73.45883164538992,1993.8122638507398
312.0899721938536,1989,Medium,573.0602542443214,6,Single Family,80.4629948966026,1699.4857194289903
280.2320341114795,1980,Medium,682.7639641891604,4,Condo,47.445277664858715,2193.573407565633
287.1279918394302,1985,High,464.6008438380202,7,Single Family,60.79965102924108,1085.9736410805338
236.1837577967678,1990,High,744.9881863082951,2,Single Family,43.83777419509633,1818.2549013879823
303.59273641033724,1983,High,723.9947271565009,10,Single Family,28.729482354499645,3487.5101666638056
297.9761360185512,1985,Medium,695.5388114597365,9,Single Family,57.5583187164513,2245.0164130724625
248.70861554953612,1983,Medium,559.7850064053157,4,Single Family,67.88871800739614,2127.4881453192943
283.99003215405054,1972,High,750.4509097886261,4,Townhouse,61.83239339296809,676.760357529573
261.3625462544047,1984,High,785.5238272043189,8,Single Family,33.39063270178097,3455.2316035310114
264.9927155227087,1990,Medium,470.48669043354874,4,Condo,53.195347532301554,2167.642761128594
296.20529461541827,1988,Medium,498.9625176087576,9,Single Family,37.7380616104944,2438.620841294356
322.73409203904066,1987,Medium,589.3757445249311,6,Single Family,92.08797566572947,3891.553959036542
256.2201645218455,1992,Medium,674.639405158921,4,Townhouse,53.0325450123962,3322.478223548078
269.422808256579,1992,High,781.836267232603,7,Townhouse,44.23426704285834,4046.947387681488
269.2515711569054,1983,Medium,731.3770318115008,4,Single Family,85.96661588620593,2361.5970072851987
273.33496764857,1985,Medium,503.50792239319844,8,Single Family,62.72508852182783,2727.017708682115
293.9873274617539,1983,Low,832.8227559263869,2,Single Family,20.375959126362552,1889.5047135588457
265.9250421471911,1986,Medium,685.7108313521403,8,Single Family,84.6826196419002,973.7703229657459
295.8925654430031,1989,Medium,726.7916189557876,8,Single Family,57.85025233658004,2517.9652059030045
280.74980353391163,1982,Medium,616.77550018198,5,Condo,67.61219169363912,3701.9461011712838
255.51385054638837,1983,High,708.6310093327284,6,Condo,51.60622154472758,1267.4904383651265
247.66022530338395,1990,High,511.81666489920815,4,Single Family,58.801139349884394,2299.8276809541057
289.8484135631397,1986,Low,775.673426716807,5,Condo,95.91675987834336,2665.68357948427
248.79388969865715,1985,Medium,581.2025405131665,4,Condo,91.36791792586696,1784.5149117871656
293.7297148187873,1982,Low,713.7791329403864,6,Condo,83.16505701739923,2615.159169817356
285.9088411591552,1989,Medium,693.1925164667913,7,Condo,46.780721325575655,230.16208326104243
263.82348531656976,1978,Low,580.3870860493826,4,Single Family,93.89814407614458,2411.6981720395834
257.92567500227,1982,Low,796.9383440465785,2,Condo,71.25772874815414,3193.4083836340005
224.00103888856452,1979,Medium,506.69575014363693,5,Single Family,86.51213698531473,2105.726143246154
239.92354250592118,1990,Medium,644.8453362761193,4,Condo,86.3504768728227,2393.8306117081224
263.4732396829039,1985,High,467.20405322853753,3,Single Family,58.50802550211932,2896.8210782172955
273.0562031756964,1989,High,676.5131736063109,5,Condo,67.13068042487278,2326.2791327681257
284.95421385586553,1983,Medium,639.3501772445848,1,Condo,112.83987383770332,1352.2682363583758
260.06450232847686,1983,Medium,743.1551526224664,4,Condo,83.8826547181726,2190.397336799025
272.31224072391285,1988,Low,705.1457180749087,3,Single Family,40.32818174982055,1320.4763344835133
272.45490112437216,1988,Low,804.8167242247723,4,Single Family,76.14365949460459,2294.8647862054136
276.5291328516914,1982,Medium,813.8896873195098,8,Single Family,58.174517217770074,2124.49472556434
265.92088828411306,1991,Medium,626.1391949584271,8,Single Family,75.0930982886921,1277.0122450391996
266.7427804335655,1973,Medium,609.5445220558814,2,Single Family,63.04073624651103,1708.1958649964745
246.41906823330936,1982,Medium,511.4400134560632,4,Single Family,66.08162681259725,931.6406344342051
251.5171621350937,1979,Low,783.428303889873,7,Condo,102.79267984916711,2133.6058155582327
319.5616790186656,1986,Medium,587.8987936983943,3,Single Family,114.91084173217992,3265.863971001095
294.60987869838374,1981,Low,715.8570948245776,6,Single Family,104.76632880105078,3536.0481428755356
233.57449197634423,1983,Medium,704.5750933790126,7,Single Family,57.65917859040131,1713.073776942303
270.5838066047688,1995,High,519.2629475667532,7,Single Family,78.1540561683418,1537.7712694614625
291.40340522518727,1982,Low,523.1402865079536,3,Single Family,67.50797378525797,2105.5952709398216
256.5602286304141,1991,Medium,593.5464199304758,6,Townhouse,53.374534696009206,3130.352297097089
288.7441728879303,1984,Low,680.6605282445475,2,Single Family,23.381869770232008,2445.915732688147
239.75916418035735,1984,Low,512.2520279831241,3,Townhouse,74.69130059874543,3230.8511964448003
264.17185137362475,1990,Low,499.00955517407624,7,Townhouse,67.22294006512054,1839.0441505425813
289.7028294153802,1986,Low,764.6034606392288,5,Single Family,69.95229250034319,1879.515830140441
299.13392056656306,1983,Medium,483.14991590092177,4,Single Family,63.86366189546912,1495.1743361124384
278.2977508869366,1986,Medium,527.7294330493271,4,Townhouse,85.45804066676683,1964.949367144444
263.83400018668164,1989,Low,803.918288010721,6,Single Family,75.37274986633389,3763.11586832823
259.1803013165449,1987,Medium,617.0252493438095,5,Single Family,48.34330200679541,2331.6035366655674
204.15577136656546,1982,High,545.5905860911337,13,Condo,105.20060653698562,2071.8955414226857
333.16726706505557,1983,Low,452.64369287543633,3,Single Family,72.46007878237072,4061.9868583162524
290.3066462384048,1995,High,520.4146665648968,3,Single Family,44.57601266593177,823.4616237882708
244.39281541169908,1984,Low,839.4892559449736,3,Single Family,45.92633531735794,2199.2780841922863
291.45759553660196,1987,Low,843.3632692644564,4,Single Family,124.3671073907723,3059.432976208205
285.7729282443196,1989,Medium,463.64045753768687,5,Single Family,68.03861290164977,1826.3681583621408
265.96453758805006,1982,Low,473.15050229745265,7,Condo,83.38489850566772,3010.5253659434757
268.4618167078852,1987,Medium,653.2478692168352,4,Condo,90.17097311697701,1244.2154667887335
304.0038464811766,1994,Medium,664.3491162314108,4,Single Family,44.30369287085725,1419.326475282685
253.53477745453253,1983,Medium,545.3175865361953,4,Single Family,39.25748653381143,2041.7137585447845
246.33394390609465,1979,Medium,783.4404388821749,2,Single Family,45.1713031757871,1337.2538122069634
317.66513668676197,1985,Low,733.0165571089516,3,Condo,45.50067499536992,3522.508166055438
256.75571521545237,1993,Low,637.2240452638225,6,Single Family,63.12749360675461,4570.657102905327
287.23645347120265,1994,High,627.6023901665674,5,Single Family,53.05593954561003,1266.4609827488227
239.52825799908334,1989,Medium,708.6907640843227,6,Condo,64.66418444432234,3163.6098811381125
247.32273086498648,1994,Low,453.8302403048119,7,Single Family,15.170045791632269,1880.413426294279
288.012394067987,1974,High,470.67176938338946,4,Condo,90.87001612551856,3178.5850255082673
308.618483349872,1985,Low,673.17599894133,7,Single Family,44.03117602519997,3755.2686870432303
279.4344739096914,1983,High,605.3205362954625,4,Townhouse,76.098913972307,3761.1961876887763
277.0010938958707,1982,Low,756.2245915172675,5,Single Family,111.77977696268601,2598.0974461641417
281.55506761288717,1987,High,603.1876598626334,5,Condo,67.96370308901209,2793.959307651447
301.6011140103315,1985,Medium,691.8090603794512,6,Single Family,80.49506186944014,3309.80335870235
254.8076595519299,1985,High,718.0245873991539,5,Condo,61.499037082367956,1545.7982014970366
287.40610131203425,1991,Medium,461.5052860852008,3,Townhouse,84.58132972141406,3903.8647492142204
296.14144211672914,1994,Low,475.6110362361097,3,Condo,106.32922981945981,2483.363610647485
269.5718992530963,1979,Low,842.6352164470879,6,Single Family,75.23066178643344,2843.73133293265
305.33688811259844,1985,Medium,820.1451720988598,8,Condo,47.23346623794213,733.7654786854373
274.15968811982884,1983,High,630.5493597623258,5,Single Family,68.39704032093155,747.9799744583395
258.46655268088665,1995,High,841.5119087329829,8,Condo,40.78590116588961,2334.9686246701312
250.20626788523998,2002,Medium,611.2259461386419,2,Condo,63.88004314331997,2475.189522201679
266.059262535931,1988,Medium,817.5554043267723,6,Single Family,51.699000742741944,3408.919311538806
334.24464408394505,1992,Medium,804.1710590292903,5,Single Family,42.63157068638591,2780.9557134434426
277.90471044542,1983,Medium,647.4261834420263,5,Condo,22.384828630786757,1619.7758316041427
323.7456800644632,1994,Low,776.7616352359453,7,Single Family,45.36449993665658,897.3887474237583
303.47650145865265,1988,Low,454.98959779230574,6,Single Family,77.6405208579246,258.43245350716325
250.72402869630744,1984,Medium,621.777963070195,1,Condo,46.03732254268671,2743.0854498688423
267.5691339272626,1976,Low,805.0028010147183,4,Condo,89.62096464793147,3032.441862558823
276.9207836927844,1984,Low,801.2512928836791,4,Single Family,39.55860064728718,2116.9617552420427
283.9988312969487,1993,Medium,751.761841908889,6,Condo,64.99010066669244,2788.114652892354
279.5811701572357,1992,Medium,731.4155958189965,5,Single Family,97.01138582374085,1524.5131963959761
260.6257148865138,1981,Medium,630.4484961504762,4,Single Family,118.18585300265875,2114.684206199833
257.46965955997047,1993,Medium,547.4156975941642,5,Single Family,29.126331852479616,2727.8857335505268
309.13306676817166,1981,Low,704.8189787127055,4,Single Family,55.165989532029606,2258.908595339188
217.67017461464997,1991,High,478.10741705784665,7,Townhouse,65.30099773950892,2398.5928396490776
302.11287527983865,1985,High,574.7127949921158,3,Condo,72.21914042430703,1249.2420993966007
327.57412065526574,1989,Low,820.1158431967847,2,Single Family,74.10357641269954,2180.0151997839407
246.96327751108902,1979,Low,722.8218234773046,7,Single Family,32.05990690528309,1786.7914413195936
279.90241783787974,1995,Low,512.2965720303607,5,Condo,71.16700525745392,1691.334976102709
284.91796493882634,1981,High,490.8190432097204,2,Single Family,55.16685682650585,3599.9231705485968
279.2743505851294,1997,High,842.4353433111917,1,Single Family,81.5950483765586,2831.2420761187027
290.0982108508774,1990,Medium,817.9067811959087,4,Single Family,71.15399469859238,4105.736037093372
294.3898342528513,1982,Medium,610.4297654582808,7,Townhouse,96.75855916016467,3888.599084086628
277.00259904452406,1998,Medium,456.8611223193836,3,Single Family,69.52887026088067,1422.368087129142
309.4386562084743,1984,Low,741.1577764414022,4,Single Family,53.04474122755809,1679.2267017307865
261.6919034701441,1986,Low,772.4599303298376,5,Single Family,82.55301954649288,2487.158319048585
289.13230602853207,1986,Low,471.1031139634825,4,Condo,46.15775880097597,1769.7627378932839
258.75244679391204,1988,Medium,722.0521127073048,5,Single Family,85.00876177294289,3854.628327520374
294.84769076018677,1989,Medium,807.8558463677643,5,Condo,60.75849889289314,3488.908672799427
233.9455399773547,1992,Medium,759.4712434088473,6,Condo,66.40911020060148,2648.60143559578
258.61457367244924,1994,High,544.9514878667256,4,Single Family,66.7843638978135,3533.6289107452176
273.5807877209197,1982,Low,457.9760081738217,2,Single Family,97.62585671939539,3192.386061843523
306.81307264083415,1990,Medium,471.8884569338018,4,Single Family,30.849837218037038,1965.8204136590325
252.29382643364795,1984,Medium,617.601126064376,11,Condo,54.115097898404926,1341.8342451545723
327.0022189141532,1979,High,490.00041977261156,5,Single Family,57.77452881330552,2039.4954272923217
279.63041363211335,1983,High,641.5119456547625,6,Single Family,109.20715727255003,3927.009134440577
270.5883600927592,1984,Medium,654.2048020941234,6,Townhouse,78.66659258293653,3011.7924420750624
264.7787557307403,1983,Low,624.4756262318873,7,Single Family,40.72535681186127,1746.7328562331695
264.4116387345143,1979,Medium,555.1707165142845,3,Condo,74.30218940779946,1119.9861096687316
296.35760431962433,1983,High,560.6961068532228,5,Single Family,104.3941814304807,2911.4882991929617
271.058107272555,1982,Low,590.3582521598677,5,Single Family,66.36652313125335,1445.3812440302945
290.41893168239886,1982,High,540.8045757838189,7,Townhouse,65.05122911810902,1423.5942213696894
269.38848721657104,1992,Medium,636.984249430263,8,Condo,47.71094443267135,3453.9359225031485
255.6538201967278,1981,Low,815.3239648865326,1,Single Family,43.7517578198708,1834.1683336310348
327.3835293023651,1993,Medium,470.95880121971857,6,Condo,18.606308434337514,2960.522342979041
266.69208278239125,1996,High,539.6726205909986,4,Single Family,60.50762879261194,1967.2074880379869
243.32548451771143,1988,Low,578.492552438103,3,Condo,96.72830450650778,3640.4230041050205
251.40343182217535,1988,Low,488.159910928136,3,Single Family,50.429784427557365,1750.5632352203456
284.3323191889011,1986,High,535.7302063094414,5,Condo,39.123213196990676,1892.3864726581483
258.3140238275354,1983,Low,746.9073292039138,3,Condo,55.87517473105232,2655.354487455472
313.09424830072453,1995,Low,453.2653012301199,3,Condo,69.33996332455321,2871.6317192336837
290.9325350299801,1986,Low,839.2760219746091,5,Single Family,91.16660966195025,1134.7927154586732
283.04366730993473,1987,Low,455.6526626022052,7,Single Family,70.58484880495968,2393.544533959228
292.0686410294648,1981,Medium,456.36357685981113,3,Single Family,56.9172658758482,3886.761568153765
292.2663221016452,1988,Low,806.3752063984386,5,Townhouse,43.969004362888725,2218.8135553975817
292.3759579241262,1982,Low,647.2312102719147,4,Single Family,86.36332946740247,1712.6114994466188
259.5965256212658,1989,High,571.1758297730223,4,Condo,67.69398815948523,2868.0859250053613
325.0073803215642,1996,High,481.471208315059,7,Condo,69.49809640651225,2685.965982763308
288.01417426585823,1992,High,713.8705098750086,3,Townhouse,73.69116199348292,3649.730195036189
239.309580889447,1985,Low,724.9444583615374,3,Single Family,79.73623307745669,2998.564006258106
274.1037221078492,1985,Low,498.15977684666365,3,Condo,82.23277630525298,1768.1636412820017
256.90942601463564,1989,Medium,706.5907974697803,4,Single Family,57.12210614593803,1583.2685591536206
303.24155502827927,1985,Low,800.5484798551543,9,Single Family,94.05735728447958,1842.003371346359
264.05546440160725,1989,Medium,686.3164001538687,6,Condo,38.456887552799586,3315.149252931097
289.14806887574804,1980,Medium,592.3052107088254,4,Single Family,72.17824371515961,3048.588763494151
283.08361171377214,1982,Medium,588.0850295900246,7,Condo,107.0140306316068,3490.0705572176703
283.5119080434098,1992,Low,502.6538368022939,3,Single Family,125.56304048106279,679.7235473831747
289.31437793319606,1987,Low,713.5346821956023,8,Condo,26.13444727172746,1552.9434533095741
294.23052749429434,1984,Low,816.8603065227608,3,Single Family,38.52378394748924,3017.5445231660015
224.76653475871552,1980,Medium,631.093238330645,4,Condo,100.31601759638926,2144.4396647017747
259.1454957726207,1987,High,569.0575436081405,4,Single Family,80.2318649827522,2359.1063767263536
