Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
270.4852960449179,2029,Medium,146.75618999739044,6,1920.3841371327364,Single Family,133.9844387070761,2977.036315336068
280.9643891560404,1995,Low,586.6082634661151,2,1231.755470975596,Single Family,113.0224936172659,4991.86003932422
290.10835634831705,2000,Medium,57.83943621706828,5,1356.4329207228968,Condo,108.62508098104273,4273.9868316678585
303.1288021196129,1993,Low,207.61844458475792,4,1499.772340246435,Single Family,130.13794133593424,1692.8068044754016
310.3612552891738,2002,High,612.0192343703801,4,2292.8858461052355,Condo,139.96647458586557,3857.5626748616196
305.497901126744,2014,Medium,597.2417838038467,2,1589.7652447150929,Single Family,144.99265340098535,3554.267392323306
268.5362089631535,2013,Low,387.6209200536956,5,1218.6903134971903,Townhouse,130.7364350159619,3892.4307161454494
267.7658398186012,2004,Medium,243.77682219481113,2,1242.4368848696163,Condo,145.38019699551964,3198.7397113688603
298.0635859259015,2004,Medium,534.0293936229197,5,1565.4658951352153,Condo,113.80195574153076,4225.478716025485
284.05569296020235,2011,Medium,270.9900026504655,6,1278.3419002961932,Single Family,138.25148754077543,2846.988377821479
273.3843275864717,2003,Low,514.1797840698212,3,1340.5721021547433,Single Family,130.12523723956883,4399.245337497713
254.65048264133847,2018,Medium,249.53239605428246,1,1610.8539798025454,Townhouse,160.56588767511903,4499.3700729754955
278.87159280332287,2002,Low,317.4184491951918,3,1371.0427109737946,Condo,130.87936431637732,4697.575838044962
298.5580945813013,2007,Medium,360.42107390056987,0,1650.7386192849508,Single Family,129.9427834123977,3935.2213309233557
276.4744092611171,1998,Medium,35.85159730336284,3,1302.3649992872686,Single Family,124.77276696373954,3674.336261283223
259.66592748363803,2020,Low,497.47022190173294,2,1555.3445305963287,Townhouse,161.77759075772425,2539.8599223855017
269.54510828546097,2005,Medium,164.30560438086275,2,1309.1722042398721,Condo,127.75889267448626,4039.412812325328
269.13293278146676,2009,Low,37.73715366918009,3,985.2341038942698,Condo,125.54105878229836,2368.7777981438403
251.14473971726414,2014,Low,595.8842030393486,9,1804.8989420177431,Condo,146.8924326195126,5403.5071267546955
273.8859738358179,2001,High,553.6939642429314,7,1771.7419066389452,Townhouse,130.3108101403246,3590.6839642745103
259.61002317298465,1993,High,124.31624728242099,3,859.9936992764868,Single Family,135.96664704625786,2879.9444222656557
297.5446481004468,2022,High,410.2397391328419,3,1381.267889342677,Single Family,134.15972961319798,2870.6296731965926
286.07811233626967,2001,High,391.8301463293192,2,1887.8314894802393,Condo,143.70870065207257,4539.740453161132
275.2748654615047,1997,Medium,34.89397587229246,2,1230.4673276455328,Single Family,130.41688855012512,3213.0619285986463
280.5535707875489,2013,High,178.60655439219005,4,1928.2757122179119,Single Family,135.5994665031,5202.567079655337
271.2491650284339,2010,Medium,376.7735610376515,3,1806.2325218653862,Single Family,113.84049678851497,3458.9408962470657
277.7162086687058,2009,High,343.13567129040524,3,1806.7626779037032,Condo,136.03832365019187,3710.3543137256524
270.06409948952887,2006,Low,79.21742819141582,7,1238.9368369629265,Condo,138.0824859663592,3735.4271089046083
268.44151018021347,2010,Medium,278.8496304070477,4,1407.4033077546592,Townhouse,115.13886142843856,3821.237984765466
260.85172660844194,1989,Low,173.01138831564106,3,1222.1876600667345,Single Family,117.91781541409124,3707.958326385213
280.72674681084914,2012,Low,226.30057082105196,1,966.2227648580033,Townhouse,147.4702280155748,2394.629726144163
287.66764024164075,1997,Low,243.84419768323733,4,1792.2952236121148,Condo,159.33930542957998,3819.0319580074506
300.67011577810774,2016,High,575.8594276565506,2,1810.9853876583368,Single Family,124.28282688896786,3722.596559930118
277.38326726345167,2026,Medium,350.24538237394444,3,956.1161900778801,Single Family,132.16466927673832,3484.3509065637304
287.98628895178246,2003,High,442.7432786901394,8,1491.5537195726106,Single Family,115.83682503468987,4339.816023880492
265.79919824958563,2019,Medium,610.4307205810824,4,1343.1014929458574,Condo,135.4949348103545,4677.416184969983
300.0643891608478,1999,High,252.76121916643535,5,1749.4170636053075,Single Family,144.05328975173273,4220.024737723337
277.05183705067293,2018,Medium,461.9888824535235,3,1637.7720576925951,Townhouse,134.6179187490148,4469.432411180585
264.4573128376215,2005,High,442.4531999021076,3,1579.1009358508873,Single Family,137.59965623457407,2683.442412440473
283.14057289671564,2001,High,552.9047560133245,3,1407.2234967179343,Single Family,120.2562834187941,2326.964777281195
281.86431069338437,2005,Medium,238.14214130071554,1,1792.1068459091907,Single Family,146.51773565588164,4694.564317575928
285.9766072789842,2006,Medium,559.0987180230582,4,1311.6293444187263,Condo,143.55361613108641,4259.872653956743
287.3106071167535,2010,Medium,465.2202474681497,7,2091.3637775158018,Single Family,117.64615149854167,5354.501993750401
294.3698702590347,2003,Low,447.04307359974086,3,1624.4392032638643,Condo,122.53124909027377,4431.644938225446
277.29969979846067,1994,Low,525.9417191015386,0,1273.938148703235,Townhouse,125.33363349597288,4789.312804847622
247.95848233905377,1991,Low,460.45060417564497,5,1590.366529090082,Single Family,110.32825231013581,5087.73378523118
279.7359448815138,2008,High,532.7793833075481,4,1386.6896435982628,Townhouse,122.97378276461765,3371.641090331169
289.3388053407872,2010,High,504.67177667481,4,1072.186778511249,Condo,121.89579280795617,5026.598511323176
291.5287075283799,1992,Low,274.0210877506257,4,1606.145444071128,Townhouse,134.3121010137406,3880.4718178334983
289.2896451153544,1993,Medium,59.87637782852903,4,1005.4191123498058,Single Family,120.30578644482826,1048.6982866257567
