Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
171.78633908316002,1975,Low,308.32098514595884,2,462.8968015802006,Single Family,162.1083353303856,2639.7847005247327
199.64262124119332,1978,Low,568.9482151714459,3,593.6291288237733,Single Family,128.6701465988043,2794.8765214012124
247.66749580109632,1990,High,381.5497553346769,3,432.92817180844634,Condo,154.4725302275256,1632.9493703938483
162.41930078046755,1967,Medium,634.3682861257456,6,679.3292310594879,Condo,98.97541278754198,3013.54292432871
211.88433535700173,1969,Medium,388.4474780490168,7,472.8694839990418,Single Family,110.43766360746721,3937.3856081752656
242.59078502038543,1977,Low,583.2457839707445,5,1007.079414885477,Townhouse,123.63698423046641,1904.589265105084
220.0665847782674,1982,Medium,461.8646123905294,3,635.7670276750255,Townhouse,140.7160805553765,3611.911363056678
288.8005505227764,1981,High,319.5616183067399,1,360.25790242314224,Single Family,144.63647107358256,1670.1467793642782
199.53735625841958,1974,Medium,198.3378708237686,2,956.0074148423969,Single Family,122.54927569508322,3165.574674768298
252.77070004892212,1982,Low,456.4629902574136,4,937.1361952023994,Condo,137.95490031564742,3980.1111315804683
265.6471575557869,1971,Low,443.4709830081807,5,802.4415863260444,Condo,137.35435746965226,5093.4382967154415
175.5560228195093,1979,Medium,638.2867559225401,6,67.63360001029196,Condo,138.48297285298875,2978.257560248289
246.88858028224078,1980,Medium,467.5591091154356,2,463.5440791490163,Single Family,133.8795815198478,4318.754728172365
223.54332637744793,1973,Low,423.4190901481361,1,368.1819653178711,Condo,149.1899415600496,487.87804804783036
211.39392595436743,1974,Low,538.5791471565932,4,1112.2550121359943,Single Family,130.77939483517454,2759.9927112068985
245.05470631377312,1981,Medium,331.7821023117922,9,498.44041896805385,Single Family,137.40057199696162,3524.9076036914366
260.36925191679325,1976,Medium,596.9644762841784,6,838.8370710212889,Single Family,101.55422416718906,3731.496710698226
271.60984010274905,1974,High,398.80173330627406,5,72.61054996766086,Single Family,170.3366975635102,3632.412486786926
201.40745655608444,1975,Medium,414.41346095554695,4,927.7951184482738,Single Family,133.186415930356,2082.827985312896
245.17760953224175,1975,Medium,236.94966409144442,6,912.4190917665779,Condo,117.60644419073095,3990.383901173973
200.05112430278174,1982,Medium,555.4415752689409,2,1004.4793093099189,Condo,121.4989951806822,3248.5488737784804
210.4627527923443,1977,Low,530.0705139338469,5,747.5640001516299,Single Family,109.92213137608466,-462.14583607247323
254.29564095336127,1974,Medium,282.2082262226308,4,440.73693184943653,Condo,104.67177936183542,2182.744783034035
168.23013481051808,1978,Low,181.13165290858694,1,-28.575107153467115,Single Family,137.24164632072046,3292.016183111652
184.72642958050702,1977,Medium,540.5559204043931,2,525.3079745734752,Single Family,168.16204463112217,1810.4492532456752
267.9975312486597,1975,Medium,537.3805506607509,7,358.13506693448653,Single Family,116.20568752196537,2995.806628681634
214.60721311666606,1976,High,542.6462676125863,3,735.2797748553327,Single Family,151.7165886123363,1313.110953627654
261.6478690960591,1976,Medium,261.66391001906476,5,1041.6304785479435,Condo,130.36766738769757,3100.2302690672814
204.93800602786547,1979,Low,354.5279951587935,5,778.8297706360433,Single Family,132.1912683694194,2678.607237007151
247.53099681243182,1979,Medium,291.8781009759218,5,522.0482056724964,Condo,121.47008213350459,2484.6916756241326
266.98752013618963,1977,Low,324.1458941891935,4,849.7994752053637,Condo,139.49898751925312,52.84342268081673
225.80134308925892,1983,High,609.0505376317861,5,212.65083733832205,Single Family,120.10024170669392,3746.532086761568
210.70655247092625,1978,Medium,471.3587779994823,5,845.7901520270498,Condo,178.9456485033536,2009.583426333843
201.8001413200772,1981,Medium,602.6164148154268,7,647.3003756352354,Single Family,106.2372342995947,2225.630941821619
260.20416038390056,1973,Low,518.3873823627057,1,1143.825373377938,Single Family,129.95267773249606,2638.3325319397354
226.16874160103376,1981,High,326.49113784879717,0,682.2951813946869,Townhouse,118.95362642066783,2997.989924878454
186.73554075208963,1980,Low,212.744138304846,5,761.1895496211392,Condo,112.65922623673117,3338.728997372394
224.49842239315183,1978,Low,222.04171732039256,3,773.8843944754233,Single Family,108.65955980716909,3806.895121811558
231.3179741746772,1972,Medium,633.4117751983852,4,499.71209964078776,Condo,148.6920051710257,3551.5244853853724
212.09185610878734,1975,Low,424.59821279868913,2,726.3004254735367,Single Family,163.11281510875307,2837.1708766659153
214.71329852294087,1981,Low,298.3081223754632,6,519.4939964320832,Single Family,128.20208709040963,3702.364042011747
211.06701778444744,1976,Medium,571.9082622844954,6,456.8714262199369,Single Family,126.1121500597868,2860.493847845577
196.72397341354107,1981,Medium,196.4829509655558,4,52.29301151500226,Condo,105.80503275651641,2676.195194297979
223.88269149578483,1973,Medium,203.98733844634356,4,711.8236391054274,Single Family,153.4647680952389,2131.5195296956017
197.63130878092488,1976,Medium,212.4073037906523,3,997.303143459186,Single Family,127.4584848085905,1900.1761357534206
168.72598279601146,1976,Medium,211.68392359610863,8,593.8889995743534,Condo,163.19896208280548,3988.70429090358
287.7030374738081,1984,High,295.74375959118447,5,649.8808869209156,Condo,142.38660195834996,2282.323865842394
193.35073117424963,1975,Low,365.8412749094359,5,473.4389709676211,Condo,101.28467411049881,3551.234571635273
248.60824628447094,1980,Medium,436.6000309521713,2,321.9572989408667,Townhouse,170.29657713587957,2766.125557169119
219.78282886936873,1977,High,333.7048599510767,6,205.64360062999282,Condo,132.89137266505386,1153.7501227087066
261.2769285411009,1970,Medium,221.5357507078345,3,363.97739446772664,Townhouse,159.721356970713,1392.2936309512068
222.4297898332824,1981,Medium,273.4629356440153,7,811.7972794353738,Condo,104.8074444362596,2292.780988706077
187.02095205276305,1977,Low,374.5851416610791,7,6.169058331997348,Condo,95.2218497940187,1800.4226119250802
217.5123745118315,1975,Low,336.5348640082942,7,320.09625782274827,Condo,142.65362749825,2149.834607898738
260.5043830770589,1978,Low,262.87335375405956,2,836.6139562373505,Single Family,126.25234694948149,3416.5338052995576
231.3328121133689,1982,Low,615.5321177686881,3,434.6545761295772,Single Family,121.9299216590702,2088.607613362475
179.53177929533234,1973,Low,186.8528848501184,1,716.55343683962,Condo,120.00956729333424,1063.5514341685218
215.10148089280563,1976,Medium,482.9714867676215,5,-60.98354102116775,Townhouse,94.12622938375694,3750.4375315251964
189.0908535747149,1977,High,386.99387726496155,9,295.1670097622614,Single Family,100.32966159769329,4011.993736527769
189.61186560593907,1980,Low,185.264604561799,3,834.6936971791649,Condo,110.44032220038068,3013.414149058276
177.80600686354947,1972,Low,585.2469129292094,3,645.8108550445344,Townhouse,99.98618747315348,1404.7905624648126
270.76870288561247,1975,Medium,431.3762224094066,4,483.5881477271455,Single Family,117.41748700784103,3107.5176135170145
237.71552636371388,1980,Medium,190.97082978858975,7,730.2133151971345,Single Family,140.5770281134789,1455.398196949433
272.04856883800477,1978,Low,270.0604803877852,4,564.4866133810336,Single Family,142.77077308946244,3534.524065329556
226.62207703677362,1977,Medium,294.33674157971006,6,798.2725994069297,Single Family,135.74020840525512,1982.357401105235
258.9584050160222,1979,Low,571.7691785749446,2,1023.6948034824932,Single Family,117.38876873115359,2397.738912141338
203.1715781296952,1976,Low,226.64040132717972,8,475.65649608054855,Condo,117.38895052607394,3171.953261483419
222.14249421920917,1980,Medium,198.85773129013677,1,468.62519748048874,Single Family,136.47133160504328,1794.7744970798888
203.197531471071,1979,Low,240.26611220741182,2,1250.3126591949683,Condo,108.51102019668754,1630.464463576291
214.76399129436354,1979,Low,384.87064767234705,3,637.1510049080334,Condo,148.97552457833353,2626.6360610922015
271.1590755005135,1980,Low,256.80754909058015,3,626.6279703066483,Single Family,118.19269337882399,3987.803164036327
271.36321507865955,1977,Low,614.2683099647531,3,764.0437040553829,Condo,134.60585092464044,2841.7641028676635
233.83143600090884,1976,Medium,637.7874821775605,4,522.4458908174145,Single Family,147.3378933493847,2719.0142866357064
179.33057730926976,1973,High,264.13997343118564,7,704.4446763568222,Townhouse,144.06744371859608,2684.0802148422754
275.6045746128038,1974,Medium,299.1819832364872,4,852.438798805858,Single Family,148.04195596729656,1989.8618684635262
262.9616065921361,1985,Medium,315.9375805465653,6,204.74153256938126,Townhouse,115.91483013796486,2220.137984406375
213.43304197159665,1975,Medium,304.75772520414813,6,757.5585708351259,Condo,163.61495310591138,222.54168102452059
217.7843208450679,1978,Low,434.14398202253994,4,611.0969931919668,Single Family,107.00030402272412,2321.818095779912
201.55070440076142,1977,Medium,226.43695675576666,2,452.9058446709646,Single Family,144.8205844782746,3673.290127858506
265.09070848628176,1972,Low,558.9305815808697,9,952.4140507148693,Single Family,112.0608549087217,3880.6587908553593
228.62441985506968,1980,Medium,376.98658554748056,3,419.4717306224058,Single Family,128.4152555810851,2110.1712507700754
249.87630986797836,1976,High,413.50863845977506,8,688.8955186629938,Condo,102.28883386685578,2323.9215711888087
249.44969987755965,1981,Medium,469.0187645221174,7,313.2853914011767,Condo,149.34028661697567,4404.760065204259
203.56762989744828,1975,Medium,256.4048388416765,7,394.03591259766245,Single Family,120.18611799712905,3162.916424743371
242.818007818474,1977,Low,632.8952571550712,6,853.075865910822,Single Family,100.53372592107206,3222.671274124064
219.9270174081267,1981,Low,289.3548446739537,6,400.29727826669057,Single Family,129.57773945830698,2312.528708363639
269.6969734158393,1972,Medium,477.18933216116886,4,449.31377216582143,Single Family,154.6726014070068,2075.4965915208413
229.5760245151037,1970,Medium,393.7587822070999,7,451.4940224582149,Condo,152.530473652914,586.5122156837467
249.38272253797425,1972,High,251.45957358325916,3,540.0045693478482,Townhouse,146.40912746054104,4464.176860805788
216.4943509609451,1978,Medium,182.42873734822277,4,605.4414568699982,Townhouse,124.65410073132715,4856.243415217041
265.08449698808784,1976,Low,593.979997604308,6,870.4766684835142,Condo,125.98046539062565,2586.129202332403
217.09199086179478,1980,Medium,549.6839288607667,1,468.3665504115095,Single Family,129.81373078389038,3252.0818633058443
247.19898845325284,1975,Medium,210.78443300436817,6,624.3241884571523,Single Family,106.22044840837111,798.7317884472845
174.03537251480634,1978,High,430.1602175121751,2,611.579109183456,Single Family,134.11584621074527,706.7015222490759
303.49721709541814,1976,Low,360.33060336351133,5,596.2585479711339,Townhouse,151.1661099188432,3344.8876959933123
245.88396699280312,1978,High,344.3301571222869,4,668.5539797429888,Single Family,94.03049641864743,919.2232708544925
239.2254475307727,1981,Medium,298.6140098273977,6,509.48773070319214,Single Family,155.84270182344486,2122.9514722014
148.4262515788687,1986,High,199.14666141182676,3,444.0516668197398,Single Family,114.39842772742134,1074.7537746145097
251.7045554334228,1983,Medium,183.60302198840614,6,1064.8889802932717,Condo,152.68457149752345,4725.768891282487
190.78125316285426,1972,Medium,215.75753657606865,3,164.40226674825504,Single Family,117.19689538666042,2423.854582298274
215.41851602423387,1977,Low,384.94988035640256,3,578.7593273169754,Single Family,130.54379676096866,3171.084262459157
284.18670038252947,1975,Low,526.8550308255602,3,352.6055625559966,Condo,98.64587208309813,4013.2686405220084
218.7081474044668,1982,Low,541.105886678703,3,101.90334815203073,Townhouse,173.46734546801312,1060.1744531275554
246.54935915649546,1974,High,337.6131076410114,2,162.1932100502355,Single Family,127.12972592827752,1646.6966326993847
197.95418645297198,1981,Medium,423.3275786575791,4,570.245914969231,Single Family,170.24745730556947,2146.672676162554
234.09553518824686,1972,Low,301.01072844524094,5,649.6165850504628,Single Family,142.6632654817625,1998.0428878691291
242.71269196322342,1978,High,551.1647112199807,3,599.4007616384774,Single Family,160.626617229048,1457.9669345080142
182.5844425424445,1984,Low,613.0781966859132,3,627.3291729598606,Single Family,152.5388198776169,3818.6937041053443
225.35701741865245,1977,Medium,232.44776624759297,2,697.0570164367973,Townhouse,129.82211181116998,4277.921254011452
213.23397327562833,1978,High,361.96202214211877,4,535.5592270178321,Single Family,133.9847177887459,3571.1709274232253
232.62799226550933,1987,High,516.6211020317905,8,773.738345722977,Condo,117.33182281193517,3298.851695655576
256.5885153003172,1977,High,447.65791061051254,6,553.9200225701306,Condo,102.18773800064454,781.81277350051
264.6632776318266,1977,High,475.5861104821802,7,1002.1185536648962,Single Family,140.78293929011897,423.1703229927198
210.89256985837255,1978,Medium,206.24115371569027,6,554.7996007687118,Condo,110.59139701074109,2400.813190719402
212.25641457671313,1973,Medium,531.3794393599218,6,266.14944385841466,Single Family,144.2491653892683,3760.9635171475998
240.41311839833298,1978,High,370.6235593037929,8,526.3684965970272,Single Family,109.22802857438907,2778.2268930023465
210.8882718285181,1977,Low,568.6521203458526,5,339.831820644237,Single Family,100.37858989343852,3177.8983357776624
203.7306200039948,1974,Medium,534.1260355780283,4,677.53148752237,Single Family,153.37545263997714,2783.4087107205005
229.3411480510847,1969,Medium,304.4409900259118,2,664.4953189599465,Single Family,116.11509815338658,2925.569851304838
221.6558656288053,1978,Low,606.7759852566653,7,187.49279666708753,Single Family,116.13803935403172,3656.455299657121
233.36263842692458,1980,Low,600.7867981790529,0,505.8722871837509,Condo,139.17378696789012,1669.794970574022
202.38636299695736,1983,Medium,614.1963809685227,5,748.2958272034324,Townhouse,112.94249269814486,1631.741489268575
210.34220703046086,1980,Medium,188.19107655333755,7,456.49022221076996,Single Family,148.3559196733782,260.11846776740686
221.75731021135454,1973,High,226.71226340320663,2,271.33900972829963,Single Family,119.10244327343806,2388.6773774881767
225.56386312316775,1975,Low,550.0705811139181,8,674.7633761957751,Condo,149.4356769475389,3407.604073452831
205.2608816584055,1983,High,636.8324776899328,3,630.6622894076412,Townhouse,149.6004551762896,2660.3835302424663
159.22817266882623,1975,High,524.8628161322893,7,414.17098631448584,Condo,140.04124130942537,3894.640328579269
212.23084107037937,1978,High,442.6703749679781,2,859.9701090261983,Single Family,127.76326051501506,1604.2695560979753
247.3494532034935,1975,Medium,280.17501838253315,3,687.9041673361276,Single Family,148.50210469105951,3580.196122817816
264.0770700367357,1971,Medium,192.4687771791646,4,563.0562689557574,Single Family,110.64822965808565,419.6219037612848
257.7400512824275,1970,High,406.07991884061175,5,156.8624217254772,Townhouse,123.08214640843906,2645.1580688135514
208.8007441482407,1973,High,277.62348975882685,4,556.3187415757437,Single Family,121.03398408080264,3469.683942543846
227.9562244505631,1968,High,391.8359412621145,5,236.10169189770454,Single Family,151.65217017657042,1725.8249050892641
229.36236264510092,1975,Low,327.9665880753307,6,698.7932196475969,Condo,132.3768430623962,3054.8858566168683
227.96563171831673,1976,High,370.5286468899743,2,967.5756850703578,Condo,91.11678515719743,796.8814449439387
