Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
249.35879064604478,2015,Low,287.94477752469294,5,989.8256008899846,Condo,100.06325123317653,1672.2295812321508
195.3568155215085,2017,Low,676.1566588336236,3,798.4037416269302,Townhouse,95.26701653690125,2065.612811036559
243.44557077472766,2016,High,533.0025741154594,8,818.1900406369717,Condo,85.57389942222876,3617.9451966951565
176.0928432985124,2015,Medium,446.1402410332412,2,709.2696774220964,Single Family,99.93682461976698,2742.4017421558306
247.41123841004946,2018,Medium,349.44918064461194,1,1049.424283202253,Single Family,84.89364580155011,1608.7909821727449
206.48603759659352,2012,Medium,545.3078113169247,7,1163.7299663663507,Single Family,115.84203323666713,2492.3574584443986
268.2018971820246,2016,Low,747.2598749737535,3,846.7421735209881,Single Family,97.65387202244466,2179.3593544788455
226.0357606764176,2015,Medium,744.5680541523487,8,859.9158413028542,Condo,118.60305053455569,2355.9945242338326
237.3422963842643,2015,Low,639.2395951734634,3,650.261977084687,Single Family,117.70824876110873,1838.0022784185796
272.42702939959713,2014,High,336.9633921279832,4,1153.4338831706004,Single Family,112.46060305392466,777.6065083501696
196.1413048311916,2015,Low,331.40113324209864,8,715.4217352364045,Single Family,109.94688392067616,3266.703177459037
205.7803504875042,2016,Medium,741.2036274284869,8,975.4051328491533,Single Family,98.3802155449613,1740.3116779714003
276.9834182998417,2017,Low,534.5779064398484,4,1012.2681754247235,Condo,104.43381937244192,2112.4313825121267
257.8230676268909,2016,High,680.8972675300563,4,969.4159427163117,Townhouse,111.03675151118755,1994.4417417425595
237.88785252161887,2015,Medium,674.9169693338307,1,988.6674669564825,Single Family,106.8784025729047,2796.8078299278272
208.22155616323715,2012,High,552.823949872711,9,598.095269107754,Single Family,92.17017213653683,3104.0023906992883
308.95299101797116,2014,Low,673.5741924417314,5,864.7165859415572,Single Family,73.44545191854199,1978.2794495453145
225.75019156631325,2011,Low,370.5000398570136,3,561.2670169422603,Single Family,118.21394631699033,2108.7833197847217
204.96230489012154,2018,Low,598.6540873735435,6,1213.6050076316828,Single Family,119.79034603099598,5727.971414827721
216.54979988613374,2020,Low,716.4271178426136,8,842.4714013112441,Townhouse,124.60362841900114,3403.6394829231904
270.43269546658905,2014,High,698.8627462166211,11,775.5994686537073,Single Family,127.41434854164953,1639.4625551059958
266.48425367697337,2012,High,487.12144450098003,10,1038.9258535534395,Single Family,85.36580868672213,1814.9805041019888
223.20741538888083,2012,Medium,738.1025012268987,6,1067.6593451278713,Townhouse,92.50669098489311,3230.9195812426215
236.11175702091106,2017,Low,320.4950122226983,4,1223.2774196824548,Single Family,108.43583358910786,2437.6793113840263
254.73591016641808,2014,Medium,365.21578787333345,2,776.6757552791825,Condo,122.2839875040448,3243.342930268548
233.7555978810691,2019,Medium,298.3677363566891,6,1016.1748343844932,Single Family,130.45288942773414,4574.273455096124
216.67241771818723,2019,Medium,299.53046479477734,7,861.5473013952911,Townhouse,91.90315800368097,3054.5558449966034
223.35421026374792,2016,High,620.0568801876225,7,888.8206881922027,Single Family,112.21971987539564,2451.358840325922
246.2102116873153,2016,Medium,419.76761835483734,10,936.8914047448475,Single Family,113.14959380905377,4544.23380207341
239.7725239453858,2015,Low,606.8008005217314,3,972.0264317063368,Condo,131.5021201633623,2322.897414141915
211.5733885952427,2019,Medium,294.24731474543864,3,904.9204284915199,Single Family,96.62688673963056,3317.984720744124
227.01612656776524,2019,Low,391.2150216193153,7,971.6595473551846,Condo,111.58863347004542,2810.119829840373
277.3567025488759,2018,High,581.04008319553,2,606.2798386373864,Single Family,95.10685097930617,3844.710714614609
