Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
192.4580523692175,1972,Medium,191.37596871112794,3,1618.8625392327278,Condo,153.12555468775514,2332.9227136452546
161.07624501499623,1979,Medium,788.5821737810984,2,1655.498570467582,Single Family,79.86987830626467,1902.8546522754975
132.64863015221383,1970,Low,255.9502923361672,2,1848.8025205976194,Single Family,136.0663245290058,2255.0970796189104
148.7520859580301,1987,Medium,746.4558482979655,3,1616.7899241211733,Condo,88.8589851035094,1523.1077932194626
170.91376617944138,1975,Low,452.1160181441317,4,2104.069947990492,Condo,90.15187284498788,3080.09127646724
211.34646867892297,1977,Low,288.4144887217226,1,1476.7814357550592,Single Family,98.6259831190727,2744.307393823761
139.9868821818601,1969,Low,277.30045431591157,2,1585.607458565194,Single Family,51.02327725227439,2330.02971838363
149.7693411403245,1989,Low,739.9513069955945,3,1426.6497652798778,Single Family,87.77623408040556,3587.853043681028
217.37123942582807,1971,Medium,180.4005162486019,1,1486.6047230891315,Single Family,155.86773159774893,2178.2867115660138
188.12664742828022,1980,Medium,631.335223628505,1,1689.1779326313408,Townhouse,95.85824490395342,3146.2812032271777
167.10404388758812,1971,Low,713.1288678690737,2,1656.3364381548563,Townhouse,143.0158679749526,673.8147479860068
139.55835849552471,1981,High,696.7629275408102,0,1932.3082010525536,Condo,84.32773100970745,2108.978117153555
159.83512269676106,1987,Low,500.70993941806216,3,1293.9829706241446,Single Family,126.62359838943681,1616.9481096259983
137.71558427545452,1979,Low,468.45045017609715,0,1447.1994590833215,Condo,87.85772854701418,3410.791842796675
170.36987968236014,1987,Low,170.67145014427967,5,1622.9671167162421,Condo,140.27951622209704,1780.1960244513605
177.93195994774123,1989,Low,494.03944701495027,4,2280.6811436160824,Single Family,101.0898593200634,3383.2455463822243
95.14478583914233,1977,Medium,636.0616979528029,0,1564.76332526204,Condo,72.33984407133968,2210.8132985774146
142.06778177507582,1982,Low,529.9244756014662,4,1824.9746352324596,Single Family,127.30665198939063,2845.9076275075313
162.4467209406155,1995,High,260.36785991994316,6,1862.9081098905403,Condo,115.16389701996704,2801.921847564381
132.54642812060254,1979,Medium,130.67106531303625,3,1557.8055514959524,Condo,106.57747473893153,2851.4293825713885
207.28914364165036,1976,High,291.8441423582964,2,1542.4093490771616,Single Family,60.18124781192744,2035.4625560051645
179.64974876935113,1991,Low,456.89898807244424,5,2021.4863487216874,Single Family,71.44214302172787,2011.2003314674025
142.39538246847914,1978,Low,653.9304377361441,3,1339.8243967730336,Condo,114.86106388459113,3205.1954844807033
170.87892561242472,1967,Low,621.8025369305353,1,1199.5605467099883,Single Family,141.76223795622565,3215.496481172944
156.0678237088184,1990,Medium,646.5544557466494,5,1935.5227520081585,Single Family,55.05762512867571,4096.635313264443
169.10488452167726,1992,High,472.95974744687857,0,1621.967616906235,Condo,98.08455961002522,3655.281106945973
121.429003661401,1985,Medium,342.6412086449871,1,1778.1492271711265,Single Family,103.40781957143338,2416.177060290944
144.80102695826074,1988,Low,33.019754866463586,3,1998.5410187784705,Condo,129.09166966046678,5367.17967025799
164.5212268560903,1979,Low,482.1775677643141,2,1560.1445476149242,Townhouse,178.01293220429767,1296.752948452408
147.8171980005115,1975,Medium,311.598441745712,1,1782.762486479404,Single Family,74.51932114562123,2844.802903274808
106.2266658752032,1990,High,47.73447933650925,1,1864.455031094595,Townhouse,107.13047648311394,2361.619550400208
186.03922871535724,1982,Medium,562.3659335413639,2,1377.8537462046224,Single Family,140.46792570737438,3269.414476626682
120.92960122159623,1979,Low,450.51258835654204,2,1191.340437279949,Condo,131.94006548196853,3293.1150130143888
146.99292080087025,1986,Medium,658.4677065671581,2,1432.4992838017724,Single Family,134.8009304952467,3089.6279135570926
121.30756232774229,1983,High,667.5689324020913,2,1758.2141129745896,Single Family,150.76410554570487,4544.853928215137
159.45107703665474,1984,Low,672.005997407095,4,1543.7579004899592,Single Family,135.14558667911757,3064.4691188660568
112.1140203756188,1978,Low,222.11545943051544,0,1597.739651459998,Single Family,70.86656605861205,1735.1523137938757
187.53981909583982,1978,Low,144.10484130634563,4,2065.1880640388463,Single Family,119.89039622952716,3385.753214375053
176.3161986547452,1964,Medium,366.32413880257064,2,1224.0834105113495,Condo,135.6322446797121,2174.6940375123063
192.72322317687735,1985,Low,656.296335025954,4,1621.3615144526862,Single Family,102.54615857424146,4230.3447842962105
113.25092157924755,1982,Medium,329.3680990328433,0,1870.446048533276,Single Family,49.842846570790726,1272.5122768762444
148.72306482620033,1989,Low,248.10125024353465,2,1605.9977617279158,Single Family,112.7256435445325,3114.601633405359
143.55835648677837,1982,High,179.76379663117496,4,1521.4124517389416,Single Family,134.87269937987892,3296.134002003826
206.1071315950844,1982,Medium,203.98436995047234,4,1612.5683307209392,Townhouse,108.16007892965986,4107.6282926748
192.80072052325988,1986,Low,232.64411136881438,4,1486.7075218315176,Condo,100.96508409702655,1173.5397586379108
160.07406344316692,1985,Low,221.6380261965187,3,1975.7995083357864,Single Family,52.00405887414884,3418.1591509718555
171.42050937048822,1976,Medium,335.9836927082975,3,1139.8913845756424,Single Family,157.92071695816531,3149.744724869067
217.77177948680142,1964,Low,256.8406029501797,3,1750.0221508201364,Condo,127.09662095742436,1482.142643635063
151.15612489746349,1977,Low,469.975263403692,0,2077.8070275171513,Condo,97.99798053314788,4853.851093946557
240.288349709716,1973,Medium,806.80474723927,3,1331.2091515666054,Single Family,70.19746155242916,2477.7972663234846
156.47616164974784,1986,Medium,788.1183732121777,3,1951.5586318238518,Single Family,119.14299438512747,3644.741279600185
208.58907957083355,1984,Low,447.9222130564806,2,2069.7358952869267,Single Family,100.52397687525362,3444.7352996310565
175.68770814410448,1976,Medium,178.8625209546857,2,1641.6670401734673,Single Family,95.12502674105997,2729.3281383933627
171.07476566314946,1982,Low,74.25185033964271,1,1892.4717398687649,Single Family,152.7407823664874,2737.876592424096
195.54841601277147,1978,Medium,438.4607355505183,2,1286.0921310547265,Condo,138.55950544868625,3160.7357162454496
182.78318072746848,1979,Low,369.43875370488877,2,1591.2300130556366,Single Family,145.35357512530888,3019.3697150280386
143.31316214973285,1999,Low,326.30678026330617,0,1837.2162951951723,Townhouse,77.75147847652431,2903.835460910079
170.10250751203515,1982,Low,159.32342240518938,2,1559.3334440239094,Single Family,92.2486629946609,3721.975155353171
164.34940136917393,1972,Low,808.2613173375536,1,1659.7119574783208,Condo,166.52163458738312,809.4161860125123
220.88422071543974,1984,High,592.649567435001,3,1771.3813943324774,Townhouse,119.50054184752011,2709.9575661939157
181.95169431608892,1982,Low,354.7354606736807,1,1949.4430677310397,Condo,93.16938530787147,3033.9378476386
160.6591153964592,1977,Medium,363.35680495380547,1,1308.4753049104356,Single Family,83.26785564270291,2505.4906958049064
161.81291905942558,1985,Low,169.58030066222182,1,1553.9937444872842,Single Family,88.80350248892115,2635.698392576461
121.12270342145393,1964,Low,116.05402226464321,0,2091.6994963337115,Condo,126.16956596750194,3053.579384502358
183.54169553043346,1963,Low,605.5002869635931,1,1889.743980237919,Townhouse,131.76560368480438,1982.9126826820238
163.92463859354788,1975,Low,565.9754782176352,4,1626.687789895981,Single Family,181.5076588931899,3376.000303033309
145.20428190914095,1987,Low,175.7985231010947,2,1588.515217778843,Single Family,149.85820148157563,2068.2647188677684
161.77036327667398,1977,Medium,284.002992522176,2,1510.3942048557963,Single Family,118.45986077531467,5347.424830990805
166.3399862070615,1982,Low,120.96539835856345,0,1543.8527240630071,Condo,160.51837832974238,929.0385120107892
190.21942960517518,1984,Low,301.6383334982179,4,1472.0600746658909,Condo,147.28474421401995,2169.076497905872
135.9642402856773,1987,Low,399.1857665783491,2,1940.9717648837502,Single Family,140.81480434206802,2128.966566127339
209.79720028939272,1978,Low,499.5786834453834,2,1619.1103747430902,Townhouse,119.87343155623417,2920.2716431548542
141.072937208723,1998,Low,170.43917051193284,1,1677.6978053979576,Condo,149.70872545387752,2806.7246579745156
175.70821966210255,1962,Low,544.4397204573615,1,1805.1932283988149,Condo,97.10466984018383,2855.8187950146666
122.2891227229857,1990,Low,156.55427521015156,2,1938.680281793364,Single Family,103.98283287202933,2564.8047167096975
164.8983994986896,1983,Low,492.62064328763444,8,2241.468050433854,Single Family,89.15217833098926,2794.973974547138
130.20769878533142,1981,Low,365.7217481319022,0,1517.339799763616,Single Family,71.36108632027288,2872.4342415308547
199.5914837824828,1979,Medium,317.4565510473955,2,1977.492959277558,Single Family,177.24406093365806,2910.544556938247
154.70675535396646,1971,High,64.81317773549881,6,1734.432996153828,Single Family,133.25355043624208,2096.5657460659872
174.4141713873249,1986,Low,656.5550769489271,0,1983.162916873366,Single Family,89.10681510345208,3663.422161835281
