Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
262.5662952569191,1962,Medium,450.9151122746989,3,594.7030123643739,Townhouse,114.36366705491837,3107.538782675115
242.71226602620752,1972,High,392.3689349553416,1,856.760957001679,Condo,122.94101265008035,2195.8947184551726
240.34714697781988,1941,Low,33.65874288055454,1,915.8517064744115,Single Family,104.42165864865709,2947.248109123006
255.63294119200867,1956,High,134.94850709494597,6,839.1427751484132,Townhouse,110.73232385738154,1513.208760034233
241.49167615992164,1954,Low,618.2792397098073,3,490.2517751158308,Single Family,120.4381466991442,2395.3884160460248
254.26548853137487,1962,Low,368.3323839438827,4,554.7780979854375,Single Family,131.3471218554033,3831.0984819431037
244.2381297000267,1938,Medium,225.3097800203695,4,549.7982842883893,Townhouse,142.42079898147875,1493.209945621198
228.41998423305668,1958,Low,277.0905255408397,5,861.1545997134003,Townhouse,103.80075737155312,2407.049246489413
229.52923209666577,1958,Low,624.792982507748,8,117.08490574488297,Single Family,87.67149741205029,2893.9878992440345
250.9949918911463,1967,Low,373.5238276905832,1,890.4647284908134,Condo,151.90970196970687,2071.7066383407246
215.78096003277926,1942,Low,29.182857786358795,6,895.8807002758574,Townhouse,132.09054972644492,3688.0077414874754
231.42903459187903,1954,Low,202.670370456243,4,645.3768501929637,Condo,89.33303228518128,2987.6962006043627
223.5911554943085,1949,High,539.2635704866982,4,756.4459122351544,Single Family,84.3013385609798,2960.6348858385586
242.60198071052523,1965,Low,354.5234372314139,3,936.8311701333864,Single Family,114.28829842515368,4022.430887321798
241.6839776821843,1948,High,132.3881751419018,2,653.3303872529148,Single Family,38.63281407261414,4131.782833153052
248.30214820216605,1953,Low,81.97420179237292,3,744.7915202300408,Townhouse,100.19959279468878,2979.877346052453
241.64251482555858,1954,Medium,460.923620730378,4,839.0376831500545,Condo,98.81418359451784,3138.25763205219
226.9863637172142,1947,High,67.24609831739997,3,875.687695021521,Single Family,102.31007444396998,2008.8316475001097
221.23872235640266,1950,Low,551.6777125429238,3,1006.0396280502862,Townhouse,95.12266087301049,5918.847453897994
198.28994927951493,1938,Low,646.8226771326397,3,82.13768059893096,Single Family,118.98889336301808,3574.7089078250683
214.20354232233092,1960,Low,633.2608567983681,3,187.96819630663697,Townhouse,108.39605217580554,2615.218049213783
251.9566010322643,1953,Low,119.79991134803356,1,840.8858642447735,Single Family,86.58606165323502,3956.1853670036767
222.33158538186936,1947,Low,512.3122121893701,5,378.72720658111876,Single Family,119.784979600729,4683.43278251521
236.52239095436144,1934,Medium,360.0706519513301,3,157.71252114590965,Condo,181.5646570587635,2387.5475993875516
237.2714337310767,1956,Medium,116.20700773889735,3,513.8538228937213,Condo,99.41429262569244,2304.037661366918
255.6409389919168,1937,Medium,547.5585104269998,1,694.9118609354235,Single Family,100.03645958241387,4533.72270070939
227.63512385751406,1960,Low,245.92178550453815,0,341.9245708466002,Townhouse,127.79478730506695,3441.094523240711
247.27896324114653,1938,Medium,112.53061931955426,2,545.727868213559,Condo,106.17860264483022,3155.634328007208
231.1846920023872,1961,Low,565.3182519475586,4,616.9637409820709,Condo,106.46168171160758,4144.549190881515
223.8154948756798,1953,Low,69.74765820107257,2,842.5597758711185,Townhouse,138.22704654108202,2637.2397964485917
240.5728812014909,1948,Low,389.41187450025876,2,284.4190118052562,Single Family,102.10675835988698,3110.7458072557515
233.64503241322606,1963,Medium,204.09650357501232,0,536.2010364313802,Condo,185.82648889377762,4446.400855838448
233.89253766276568,1955,Medium,276.7873141858474,2,634.0168195138125,Townhouse,135.49276784487247,3371.825489628714
227.68305916288338,1972,Medium,230.53232412245512,2,566.5228507715847,Townhouse,111.07165304617216,2447.1970605687743
227.8791204637215,1949,Low,573.8788584979521,3,471.3766889915538,Single Family,87.04049560554344,3487.9909636628477
240.36732438646402,1934,High,329.65454039453067,3,742.7912210610871,Townhouse,115.10739690023226,4196.310882454441
244.0522363624428,1954,Low,492.6822710131646,5,667.7507204670925,Townhouse,84.06075472190585,1790.7817917936238
242.50740919039822,1954,Low,93.76098133850701,1,549.3263898636062,Single Family,117.95866650517317,2408.813725165634
224.39685715454758,1964,Medium,24.800675150043958,3,384.43227032017637,Condo,146.21473430827254,1644.2325763833157
241.97573920706228,1954,High,178.2463046072939,2,156.13330534367373,Condo,80.1800283775992,1517.2690689938672
206.39690148588548,1940,Low,619.2121741770975,1,626.8894492233381,Single Family,135.7179323734057,4212.768639289406
225.93448476241565,1938,High,466.9922963990193,2,471.46151408345554,Condo,109.67563989263155,3382.532033813938
237.25552468879818,1962,Low,475.5540233447183,3,910.7236458841523,Townhouse,124.4619038960831,3605.498887833034
258.6851259321425,1951,Medium,375.915178786968,2,262.11258979734674,Townhouse,80.8706847131819,2102.2121580246376
246.11434477225094,1947,Medium,206.44372852059928,4,430.0123882131835,Condo,128.57216228938717,2783.3243410567097
228.67214659403948,1967,Low,341.75359129432775,3,509.16638912457137,Condo,127.3964719108891,2528.287123754247
225.78869876005132,1956,Low,433.0425533390321,3,592.1988393775348,Single Family,91.83487686365433,2876.257213362445
214.93495111697754,1942,Low,372.95772300284335,2,548.559109345035,Townhouse,146.56039633113733,3519.1923916478513
251.35499947611567,1925,Low,537.5018349029151,3,297.59723107404886,Condo,133.12550769968746,3650.0653793185693
235.4748687343584,1958,Medium,187.17549605681336,3,561.8273104209082,Single Family,140.17265152938734,3306.5363532406104
234.5515652268746,1947,Medium,497.62579390883366,4,502.20215855404933,Single Family,201.19732342240775,3279.131902718015
224.9265700642655,1958,Low,209.56979516672448,4,549.2815415680329,Single Family,148.56040401061642,2455.4074990011904
222.9320449760571,1957,Medium,469.74436500799857,2,552.9912244032203,Single Family,108.44801295300718,2743.4491651748867
246.59022699472237,1947,Medium,355.50816471186346,3,462.82053018786075,Single Family,154.30024690486846,3012.8967088659774
223.60391069193435,1966,Low,560.7825637428883,6,572.6655204736892,Condo,63.763055369300154,3662.3094788045323
232.43678810766585,1968,High,33.66232983680902,3,1006.3164674373184,Condo,148.16675045218932,2346.315420782695
224.98183947398223,1949,Low,231.48866655451008,2,737.0792553190181,Condo,90.78457327482644,2443.789783891918
226.77198427550738,1937,High,333.67012264004353,4,293.50707443031024,Single Family,118.25709571348743,3889.0193457328555
266.25520715557866,1946,Medium,431.55661653686184,2,110.36298472496054,Single Family,119.01899465396853,3203.0313131339726
229.19719719982353,1942,Low,440.0678436995654,8,301.65919314640735,Single Family,129.5403568253235,998.5049687489004
233.12669311827008,1939,Medium,179.59352240455047,2,445.89887823072814,Townhouse,128.1357414922638,2345.9671527538717
214.76001027256768,1954,Low,245.63029548283907,3,897.3227838383953,Single Family,104.20663998299693,2311.9833901862885
229.84099795269216,1947,Low,419.038792242505,4,486.07144794938773,Single Family,98.6841727733915,3622.8347736691076
239.22426652550715,1939,Medium,148.9176629672138,2,597.2911678347813,Condo,91.36629254909174,2163.309223895517
220.18178870602785,1950,Low,518.9498726650565,3,436.0454803672267,Townhouse,104.91072803669748,1494.3267261344934
219.80130459937877,1970,High,537.0519484312736,2,385.51315114828907,Single Family,120.72814453079998,2299.2908342200503
222.19616706294403,1942,Medium,407.99964868112585,4,174.33035953757133,Townhouse,78.84492372825588,2678.280613805317
225.57838994430148,1952,Low,577.971649278375,4,555.1597984036454,Single Family,90.51131149290862,3033.5745505187256
220.64686400045633,1934,Medium,52.720178868081575,3,280.83064484806727,Single Family,155.5614573764119,2312.488004716951
225.29530596692567,1964,Low,454.63475306581194,1,975.7856754963638,Condo,110.73080059278132,1571.5323724782788
231.61852656071557,1932,Medium,390.2245211016838,3,937.0287107457576,Single Family,98.06758633370337,3687.220846698748
234.1586081765115,1970,Low,414.6097520050714,6,433.37450321554064,Condo,119.81105119609254,2412.632421647281
249.85453896301445,1953,Medium,495.2806643961589,2,565.5423924733985,Single Family,133.2009194222519,2614.4845773308816
230.89923554609197,1942,Medium,510.76036587150634,0,654.7095862980352,Townhouse,137.8730149863281,2772.949665940566
232.65496791463337,1942,High,466.9656068629049,4,77.98665614667487,Single Family,141.82698617941526,1862.6824646325715
221.98189938194832,1952,High,487.5144987443308,6,848.2605394448879,Single Family,106.43140945579034,3499.8272294091353
228.3766735262697,1960,Medium,362.90273780789437,6,620.013529104327,Townhouse,87.52963174944732,3221.4253725507247
223.03684846581706,1958,Low,523.8094687449482,2,-41.658453188320095,Single Family,131.18424509355174,2412.433696547391
