Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
195.90044928585894,1963.332551574886,Medium,12.013884983698441,5,1197.084301259326,Condo,100.84945425456567,1724.9492981321537
171.6812065424521,1976.274831366163,High,14.422427001294933,5,1340.051900891521,Single Family,86.75910399729061,941.3411438699077
130.3190042981559,1993.2857080101649,High,4.161657582445336,5,1246.2625065502396,Single Family,108.66686050435146,4499.992578710158
178.60982585500338,1960.8628992730905,Medium,14.608072736551982,10,1191.0906292758732,Single Family,91.43876801863476,2728.998549919892
189.38625276790748,1986.8718042103649,Medium,7.771764042727725,2,1501.084416557053,Condo,82.91449302036324,4345.502746274329
188.13127723670456,1953.1821646945505,Low,12.326096461514798,11,1353.6737924459871,Condo,102.35839233290898,3360.7540140787664
175.71066611801308,1996.3541280713125,High,15.283511334011111,3,1507.8361457990814,Single Family,113.97964292250015,1469.615421726454
159.40482521333658,1945.5045417544059,Medium,9.057916976240303,9,1055.9950255502124,Condo,115.10413516747904,2054.8439129379553
157.8793068859005,1970.3326302651565,High,5.197066971320174,8,1421.567851041353,Single Family,110.00760741400954,2139.9180300311555
167.2134149690942,1938.0144046524051,Medium,6.4015097921016215,6,1424.2870539227981,Condo,93.10786072669585,3185.208973856079
192.79899520323914,1983.4781324465227,Medium,16.0163239506032,4,1416.910996013847,Condo,101.70797199604989,4567.194519816505
139.43114795491525,1938.4391552949478,Medium,4.7205317607940245,6,1340.8185759833445,Single Family,119.74659627751275,1660.5646840604206
163.1996754639408,1951.3410518743979,High,13.933014348113716,7,1559.488517111524,Townhouse,124.24015014069892,3725.5522017673215
196.31163291175469,1927.284545685504,Medium,7.176081088953383,6,1217.031012968035,Single Family,107.44748933162973,2058.5034157227383
187.60931116395517,1955.8477797195378,Medium,4.140286841161893,5,1430.8625271073329,Condo,100.84031903128547,3158.0296552598898
161.87911992999852,1976.8448775268876,Medium,12.031787546327047,2,1329.720104549929,Single Family,99.73149744883571,3003.9123824376597
187.13762253560768,1962.5332870244172,Low,10.129340138894154,6,1378.6633656397594,Single Family,80.36197940739717,3553.520497006371
191.29087671661287,1963.221456273046,Medium,6.008196598253499,3,1292.963444165992,Single Family,101.42303992490504,1033.3803073233066
192.65553770590492,1943.0606061984558,Medium,17.901063582897624,9,1395.6795137743748,Single Family,116.55050822745004,2404.515264577305
188.92315510539646,1991.138594739059,Medium,14.546591331640265,8,1226.4534719582514,Single Family,97.65888759334362,2103.124960118963
