Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
140.81312579319638,1990.2668325235682,Low,2.2937591618239352,2.7829478323183974,612.0165343925185,Condo,59.340969753260026,1408.3390096306794
165.70896378109617,1949.1952069227307,Medium,1.4001159519328015,1.0595275016949182,560.6102777108085,Condo,110.29400369911592,996.9338255017152
135.5316822267692,1948.3482020912497,High,3.693243655165672,2.6095556357236656,358.2150456572693,Condo,151.33267005160965,2081.9586906112886
138.55852435847018,1969.0495928156845,High,4.240445196173311,4.873359393952002,719.8181739933924,Single Family,127.87769328074316,3121.9943853473223
124.04737582136411,1964.9051521779093,Low,3.0662736587742194,0.6095774503070996,462.65820714865873,Single Family,110.30752070981399,-344.04795148467736
161.8252464820476,1943.8698183677984,High,3.651384082901057,5.105824900001824,976.8205291544645,Single Family,118.04795166967692,297.4367853436652
193.77674244991528,1931.4861310052709,Low,3.635137063701691,4.756223015450715,192.70681350170872,Condo,99.97762542193098,1296.197299805047
150.48994158224772,1946.974926450696,Medium,1.4939920497355756,1.0042625270752608,238.94124255247016,Single Family,137.7627054605573,1676.547624896581
124.28950327914792,1959.44419448263,Low,1.5642907846685912,1.219358324311881,736.7622457002091,Townhouse,154.17372800335852,1907.9691563344857
175.736076934863,1976.2445688087898,High,2.883083166117605,5.841128006647783,476.6498166716361,Single Family,153.06041880736672,2403.6870105104786
101.81956489552087,1944.4973736825798,Medium,2.6270744011825387,4.991128084946398,354.55427681999976,Single Family,101.06887904548404,481.00527959581245
113.98534647745336,1985.843347613099,Low,2.7129852883823533,4.624418352662814,92.46403539221473,Single Family,85.2111472363537,1227.325241080275
142.80503603496408,1962.2680252553266,Low,2.919775097404083,4.073073703905395,511.1413690587858,Condo,80.07453605728281,1184.5480448112464
98.43585121770025,1975.3241353895828,Medium,3.2071852567933403,1.3603249399698831,508.648939502677,Single Family,74.56186418781968,1365.6723013150156
137.609638806252,1972.448441908848,Low,5.137788760147278,0.08929185943176343,882.7925999432175,Single Family,81.85790016748986,-166.47931487056235
137.07029570239322,1972.3992424252497,Medium,4.6110816100103085,0.8113571944665933,652.0402286726174,Single Family,103.39031827762315,1395.6091653029841
152.76487834420024,1974.6875828488612,Medium,3.8183040732769102,4.754703556573138,513.204698923287,Single Family,114.7080516426947,1150.0062950764168
108.7900240019028,1954.648463737053,High,4.958865537949385,-0.011221165108815878,1089.3046214692718,Single Family,119.83622304621875,1409.30032272555
105.78503127511767,1933.187455516993,Low,3.923980570318331,6.677332432963313,628.493136066186,Single Family,131.81124928296586,-1841.2047661728316
159.12321742554454,1990.1536483443956,High,2.4937723923903734,1.0204308235876058,806.4845267538559,Single Family,87.20951317369976,1975.0082453960986
148.56737909638798,1931.9540864071987,Low,2.412708441939825,1.2032311736877008,509.76161141307375,Condo,128.40914559886556,814.2363897813173
128.27029260565814,1946.6653116586408,Medium,4.234737580310602,1.4559365954318606,646.8063105415715,Single Family,111.15101805724991,-1015.1179265944597
136.92656427685606,1971.85340081808,Low,4.881141555421948,2.5958604063730926,815.6449502633634,Single Family,78.80521907368762,488.7063411032992
119.33123786743454,1956.7842455659843,Low,2.98726587247197,3.470417499530889,832.3333933529368,Single Family,79.70749641151912,2994.05175173673
147.81038414050883,1949.5288053872773,Low,2.1157761263493224,-0.209786318618415,620.9754898136729,Single Family,81.30970103857504,1266.9963265545957
65.04695199502342,1990.440486523963,Medium,2.5089390757308045,1.4922440460835196,315.48458594986465,Single Family,73.64292467862553,-531.1802791263847
139.1770192166314,1958.1468331523768,Medium,3.992430838816668,3.630715149121212,598.280178714433,Single Family,108.73200459005066,212.35788387362027
153.39159560304145,1980.2897308966274,High,3.1810017199003195,4.489409065460958,495.0065982323543,Condo,85.64007288934678,967.9504511016763
149.4784215135207,1927.1770201812635,Medium,3.2652382622762093,1.239781737268254,578.4078367821635,Single Family,54.71427012818618,430.1760297318906
126.82367383199768,1964.0268710616979,Low,3.417548669427762,1.7192031399091712,328.63202971821727,Single Family,87.49655560781868,1545.1827888302719
120.19961693920513,1937.4058352122995,Medium,4.5044198205537604,2.158205538340725,333.79041701812116,Condo,75.76016874286864,-166.6050849238269
110.24610426340058,1960.8077781104396,Low,3.2163658603525205,6.26935168163185,633.351148568364,Single Family,144.69613072617344,2775.142418059414
119.19351310891602,1976.942417242113,Medium,2.972974872997825,2.1034887493000314,1142.3613679187654,Single Family,60.58997625203453,2779.5052769613203
140.28558061025737,1960.2584659164509,Medium,3.9709881798735207,2.5700013954560172,725.2601460737894,Condo,114.30234604029104,3404.556331039278
114.7897868605501,2000.9362126210267,Low,3.720928219004967,0.45280228920821,520.5685151308371,Condo,95.3768279123864,1079.4594156477037
173.3218995303587,1961.4207440130408,Medium,1.3800353882280845,1.770072601101252,557.2924929823291,Condo,104.86495875238242,-593.2029036876696
132.13526455394498,1949.2488634537738,Low,3.0864786900884966,3.9620189119032068,458.7351653822916,Single Family,136.38144037231442,1309.5083619358638
133.11749660531194,1974.7451572519599,High,2.1048138640248735,-0.21554543029748263,607.9385479277876,Condo,105.21817749147242,3148.976512888099
