Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
212.97784886194762,1995,High,73.70435870514623,3,1376.862477418328,Single Family,139.99764707299116,3013.4767372279834
189.61632762222453,1992,Medium,29.829369576035504,2,1151.0542198106332,Single Family,118.89540857879625,1732.3913666001904
207.5217362674371,1987,High,34.65787569532844,4,1254.850530956858,Condo,106.85937299423234,3399.741359193835
203.04541879640843,1999,High,197.4086536029766,0,1282.7747250704263,Condo,123.2984687193647,2994.555464817031
220.65551957588593,1989,Medium,93.84854003471284,3,1247.9566584929937,Condo,117.73182879819636,2497.8085123558276
191.79667660864828,1984,Medium,202.20473341907672,4,1289.051818473459,Townhouse,99.22084216107399,4043.7251708676868
180.9180804947381,1989,Low,74.52944333754178,2,1109.3372918630678,Single Family,104.43264953891138,319.9573480425611
201.23007964176315,1982,Low,85.91597945637824,3,1026.561213640565,Condo,136.36834082481226,1859.2718805240252
213.50338763661784,1977,Low,109.97614366302219,1,1276.418535528793,Single Family,124.35787256853199,1482.059482324541
210.43938960065907,1985,Low,221.77503438465575,3,1414.3536981160591,Single Family,146.8931437800814,3049.3921351502017
239.3512840881592,1988,Medium,31.34637202718247,2,1179.7617239787442,Condo,102.31636507047519,858.2517626418651
194.3229569088523,1987,Low,43.83445646091084,3,1221.9974242235305,Single Family,134.58136086184274,1976.7565519807845
194.36187218912457,1992,Low,198.81225351901526,0,1201.7989225710476,Single Family,102.53371947998701,1154.0244923888395
193.62392626283759,1982,Medium,62.963712435310384,4,1270.0269149782855,Condo,145.01614162852294,2218.0302850828193
230.74801129884185,1984,Medium,196.647530178389,5,1186.9704831685767,Townhouse,136.9862206942027,1484.022118698113
173.1788388674136,1983,Low,77.30504475587193,2,1163.2088954137564,Townhouse,132.82423104989846,2163.472929459974
181.78467200245834,1992,Low,135.93269791015592,2,1335.1163811329243,Townhouse,129.94774582809208,3881.322765429479
180.96063489761426,1999,High,40.168245758556935,3,1085.6740977916725,Single Family,130.02687923392463,2510.6658595869308
203.1851796086934,1985,Medium,149.7607280519337,4,1184.0648753886878,Condo,109.79301883927873,1762.8185495911837
204.18867559043963,1989,High,113.741903892111,3,1315.2600635168785,Single Family,131.16804346779256,3543.6753442027148
210.25026916182992,1988,Low,132.79296778780974,2,1223.3117941720277,Condo,125.75274332677739,2901.6736165622096
182.72132739234794,1990,Low,162.75823603423868,5,1101.4052274348564,Single Family,139.45206791203213,2571.566421764393
195.8235199509885,1990,Medium,218.30632493482713,2,1301.810182190478,Condo,136.74118624233986,1657.7693610394188
186.05773470466613,1980,Low,210.02840175545145,3,1324.024869641641,Condo,117.91601151666303,1222.6283663452434
203.2619366664318,1991,Low,87.80269702362696,1,1472.301331347069,Condo,145.1623140961512,4465.042999367501
188.3186618006135,1994,Medium,52.431079578903535,6,1096.382684367966,Single Family,137.282856842724,2928.3118107020673
193.09975722401668,1989,High,153.209934186118,2,1231.2266591602345,Townhouse,110.33095857401351,3425.023508071128
228.28600670911302,1992,Low,42.329960367190466,2,1038.1436026133133,Condo,141.05340975897306,4079.1239818589265
204.93263606768855,1985,Low,50.53175796327105,2,1372.1228839782575,Single Family,120.36106334816515,3617.722939638479
195.11700358042722,1992,Low,16.582346426242196,3,1220.097249248261,Condo,115.98662788706838,264.09164926610947
213.76770582057742,1986,High,189.93180010579542,2,1331.5499970405176,Single Family,125.17790629688528,2386.70925827718
188.22622347795811,1993,Medium,134.31925424796046,3,1282.7240848139309,Townhouse,137.44559425589392,2045.8874673154464
193.60479399945226,1983,Medium,78.1862686650889,1,1320.1326389784151,Single Family,125.77027576349894,3497.890824026199
178.5758408258592,1991,Low,68.52563181745307,3,1215.7274485475252,Condo,92.7757288368139,2228.263403655075
246.38562070800185,1987,Medium,67.49336309830844,7,1394.5893117011271,Condo,112.94897217059527,2289.467854016853
204.9984670348859,1977,Low,194.74262723813274,2,1302.3303004627385,Condo,113.49947711220838,3393.6933230854856
205.76263525394563,1979,Low,37.52486442822752,2,1168.0475713633978,Condo,129.3317680610278,2390.155185903773
204.165275224479,1995,Medium,159.94176143808568,4,1118.6951428724483,Townhouse,139.5011822652113,1451.6709298410983
180.13298565527137,1988,Low,195.5310873886783,1,1069.9911781320386,Condo,132.90573543712483,1986.8308869969828
186.3873084883504,1980,Low,210.39275998541947,2,1183.6078881027734,Condo,123.297764481112,2263.8649282914666
175.54554744983895,1990,Low,17.98308157505582,3,1389.0718647969884,Single Family,134.41877126554368,3624.0732813798095
177.42837248886173,1993,Low,34.400796123323886,3,1195.6565990760175,Condo,100.32856596888195,755.7383803833295
228.85730293225757,1982,High,149.71600137007218,1,1237.3392685844565,Townhouse,126.27660475481983,3996.83855497688
221.4787579954094,1980,High,182.8360524819227,2,1320.4939840517227,Single Family,108.72421358099709,2618.0924964035075
178.63217016027184,1980,Medium,127.68069464946389,2,1169.2660982337848,Townhouse,145.36886043197396,3108.310108139644
223.18704892664726,1989,Low,111.47301427908124,2,1316.7716318803575,Single Family,111.37518914729944,3806.2858199780885
187.98620985336524,1996,High,170.8083261425772,3,884.0102162832984,Single Family,123.80341929913968,3883.628895402163
202.30239466187976,1985,Medium,42.372541336307705,3,1154.1137163567046,Condo,124.42367513809744,410.4778235609192
177.69600454097773,1983,High,128.9434928411199,0,1108.2443061647366,Condo,145.4817507402378,2388.1095968387567
211.9742946622395,1985,Medium,119.90653522724638,4,1206.2641697060913,Single Family,135.96355344430128,2829.2115078523966
181.98126524505932,1988,Medium,166.3337179423328,9,1213.9609249706973,Single Family,136.6249810205379,1927.1941633302908
192.130554802708,1981,Low,85.44314250979261,2,1105.213252963932,Condo,130.5517681182733,3316.3127287152556
190.7881252393623,1983,Medium,208.22905262108347,4,1354.4836696664759,Condo,130.16125861718461,2088.2290194604307
194.84251333024733,1990,Low,59.90974258919772,2,1109.478376046768,Single Family,124.01437828052224,3261.6164700894888
206.3948222372199,1981,Low,60.19640152787761,3,984.4537066042719,Single Family,105.23121893141666,1944.1736448764068
226.62758216182843,1988,Low,64.19668729107707,1,1256.1359628718042,Single Family,126.98239250433315,1751.0768584629618
172.81700540905842,1992,Low,62.39567496999845,1,1198.4589283742714,Townhouse,104.50669613371761,1499.187843850796
216.3525479259248,1987,Low,18.784442276871744,1,1290.617079370531,Condo,117.9505446304866,2096.6615344684155
165.12466965450176,1981,Low,83.38683945520799,2,1081.0461330521794,Townhouse,134.4149133564843,4877.485748979008
203.08419543479556,1985,Medium,184.59487751689343,4,1301.5114382708289,Townhouse,110.71358195091531,2882.3101555131793
213.49090451269356,1979,Medium,165.17368107150045,5,1285.9069633601846,Condo,120.58567495765118,2607.4594198815034
202.92941632474725,1985,High,188.5017370414488,4,1380.3772959329085,Condo,148.73447151366886,3145.7517718781028
182.16939661658068,1984,Low,20.024661493251443,3,1317.6303459970861,Condo,162.06745348500442,2917.3816062309793
193.55795072462809,1980,Low,21.307622939632495,2,1137.0639838494758,Condo,118.96063052851481,2869.248939749302
198.0077267938789,1982,Low,110.90912808985838,6,1195.653793429953,Condo,120.74013178266833,1785.2847901390674
172.7707898064338,1986,Low,206.36819121332118,4,1382.8761104569842,Townhouse,130.44847939414137,2140.8972255376434
212.2745887769612,1973,High,167.59692955521012,1,1441.6291753142054,Condo,109.11218974569361,1424.6364714865517
226.37556245209322,1986,Low,110.32439196589928,4,1409.349766770942,Townhouse,130.61645571168506,1515.1299432252129
175.1419794078456,1988,Low,211.49118558714204,4,1287.7644104403755,Single Family,132.2017330789831,1451.6647451930019
195.60405502028462,1992,Medium,172.09183646558003,1,1408.8606537492144,Townhouse,121.47503019728867,3564.670282749066
194.41269664050017,1986,Medium,76.3943115711528,1,1275.910292758575,Single Family,129.76651640490508,2636.0030233835314
217.11459744576092,1996,Medium,72.62420059999135,9,1418.410764482561,Condo,128.35849663534816,1199.6726746063484
190.1619218689317,1983,Low,112.99385006592004,1,1126.6403965043926,Single Family,106.60267556941109,1407.5831630979178
207.22243333658255,1987,High,206.0236208003629,2,1172.415941457891,Single Family,107.06558455080177,603.1713741528506
179.1992252904334,1982,Medium,87.34702210941899,2,1165.1381840921852,Single Family,124.41065292422567,1856.8011598477083
175.48452357131916,1981,Low,129.5156972767237,3,1325.989800814463,Single Family,109.74831840576704,2478.8394738568604
182.71938012412426,1987,Medium,77.4504574245544,2,1151.9281170679867,Single Family,120.87742685375177,2144.4117780658767
211.58360223362007,1975,Low,30.06161122472068,1,1314.4131733822016,Townhouse,111.84298077850491,3109.669671612924
207.9247528396023,1990,Low,154.6879575024534,1,1112.2282561133893,Condo,132.32267562102527,614.7361756100197
236.91015286463798,1987,Low,215.31618481237732,1,1291.926652378602,Condo,132.82952074558054,2976.2828293308544
182.79338862498003,1990,Low,171.52436044059476,1,1186.7391711478097,Condo,108.715412995379,217.72316224143333
191.2140103853515,1985,Medium,112.51496205523283,2,1362.7283522550517,Condo,114.0014251356377,3086.448499138675
191.12926932917415,1994,Low,96.81128018268095,1,1313.6871953060997,Townhouse,107.82657493650422,1429.7600034092818
197.0668196290831,1978,High,80.36135237785211,1,1274.6564237081927,Condo,104.27026189017792,2688.910457550302
197.84673032811673,1993,Low,62.46265975579942,1,1236.1312749831325,Single Family,114.12994642745103,1528.3636052846498
228.2634468384323,1984,Low,148.99321153927104,1,1358.463100120849,Townhouse,104.19614602608422,2772.761977421896
197.7343384840154,1986,Low,69.68805254409074,3,1472.3574977016942,Single Family,123.16137995463812,3379.759014586694
198.68293057403142,1979,Medium,56.042067170260225,3,1395.014852710859,Single Family,119.34041038462425,3110.0135003864793
202.74620819322638,1983,Low,168.18276711210967,2,1038.15795408715,Condo,140.73599024115074,482.8662211344558
208.5639453453209,1983,Low,63.34467520397567,0,1323.5997448388548,Condo,108.26160284701007,4127.163479323298
188.403869154966,1994,Medium,181.80824043125756,4,1226.1565548351216,Single Family,117.11857991748343,3269.980278501415
