Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
321.392802397747,1996,Medium,451.5914989385809,2,2002.700232355534,Condo,141.41965946382066,2426.109385388287
269.5397761141226,1995,Low,94.8107769613456,2,1839.1945811378405,Condo,138.94925096476996,1172.7212925544943
276.9503669408757,1982,Medium,512.4323941862018,5,1815.5221986974448,Townhouse,143.15022193938935,1261.7880126718621
307.49458308950966,1980,High,11.102136976778525,4,1675.4754499702744,Condo,143.05649564607143,1491.475772500607
297.847090516945,1990,High,706.9567286467476,1,1221.841700228936,Condo,156.96137232050188,3915.3315627531583
291.6310030211813,1984,Low,281.0449694812395,0,1505.6199417810265,Condo,156.36971631089006,2162.1273947626873
299.52461745629313,2000,Medium,425.7380188270306,5,1759.0048692695868,Condo,134.31552665476016,1711.1140803325493
299.3401327353784,1982,Low,703.9624069221093,1,1520.7694661267537,Condo,138.91032823001382,2295.822518501723
294.47354137157174,1988,Medium,635.3492773984368,4,1889.29046787381,Townhouse,139.41294174256186,4020.2539884356297
312.1796844934118,1994,Low,517.7073005850372,4,1573.7554552939089,Condo,141.14533099619155,4095.2626336981975
258.59993818596894,1975,Low,490.9783708425905,2,1514.2674481446384,Townhouse,168.7512454267528,4545.4485372043855
304.0113760093634,1987,Low,566.7330490343907,3,1513.021809564297,Single Family,156.81461996643898,2259.2798213297187
261.7646860136896,1988,High,304.2927575002363,6,1451.669252879244,Single Family,149.98614483572723,1640.4888692830032
291.55732123452094,1990,High,559.5694326747222,1,1362.8494439121755,Condo,152.7303971954561,2383.9221564086424
284.0657258941128,1988,Medium,190.84271820394315,1,1876.3378233021842,Townhouse,141.71926661259138,2895.3950010359517
294.13088793278587,1982,High,218.43846444587604,5,1565.8497697467958,Single Family,148.73896935447004,3073.557534308131
268.5674570559299,1991,High,650.3608614020264,1,1608.5535573379045,Condo,150.20617774352118,4162.910501506914
279.1215209081286,1986,Low,673.1104601704042,3,1711.1501150403878,Townhouse,153.8582544696367,2311.6539075556407
335.6516314676084,1985,High,696.9098469180158,8,1547.0105086654821,Condo,147.36309328696828,4355.938035058218
290.5501066239343,1990,High,477.90905799317255,2,1772.0499819922206,Condo,151.8099720384952,1185.173382181431
288.71552641244904,1995,High,449.6293812355458,3,1544.834060944247,Condo,163.89514560717996,3966.7846765009654
313.02436036023596,1971,Low,136.67448238934287,5,1703.9935810476952,Townhouse,166.24953631682777,2700.7511243258186
276.9780032014364,1974,High,706.2397099719864,2,1853.3260178070525,Single Family,147.0081797080903,2316.751188658956
269.7900583189547,1992,Medium,45.449633250089505,2,1884.0568424835847,Single Family,144.0622622789639,1450.08760535706
274.7155563018747,1984,Medium,384.9456006682323,3,1681.122596063318,Townhouse,133.81443029890542,2952.163377375934
318.6925606238448,1984,Low,296.3118786260715,2,1725.681278165324,Single Family,130.94363015389914,1520.5352940717896
299.38629976382396,1988,Low,427.26251109510326,3,1744.1043366687722,Single Family,140.80686678906227,2258.252004726728
283.262954023388,1986,Medium,316.2978248689507,4,1772.6249363139705,Townhouse,142.3924687805323,2845.9094169101822
285.97220418026103,1993,Medium,564.4337318041055,1,2131.891168384664,Single Family,135.05967402150438,2751.0898202214184
269.9606772290513,1967,Low,388.5305972662031,3,1550.3664540706197,Condo,139.32046506784388,3021.29136906666
288.699708911474,1984,Medium,559.0566463325124,4,1909.2022942700664,Condo,141.99757563785295,4386.426828016775
308.52797492426606,1988,Medium,494.3113365630962,3,1572.7958887416148,Condo,156.62316446304777,2721.8403959480725
283.58850898231674,1977,High,146.69318821311072,1,1373.1067147805525,Condo,162.73649616313634,1582.7375000711718
310.8400738852606,1980,Low,18.828238630719966,5,1173.6118401861122,Condo,151.01005460781022,1745.4613790897881
323.003389545824,1989,High,159.29060851036888,2,1466.037301900059,Single Family,153.29628415497427,3880.3821463915897
293.7402491961037,1979,Medium,150.03124457677916,3,1525.3207753840613,Condo,150.5394434335444,2087.183764417665
309.17731233452355,1989,Medium,533.3003589217028,3,1270.8358663502913,Single Family,130.17703328363862,2056.2181834415155
265.1731798455775,1988,Low,564.7078376006726,1,1607.026991832638,Single Family,137.75953783592706,2873.809341589549
290.2289637404681,1987,Low,676.72449547886,4,1639.8670116059845,Single Family,157.5826166001133,2694.5376095731435
275.26453848425814,1971,High,601.9448553883992,1,1564.172563834347,Townhouse,134.1574986442496,3625.28886565091
277.0254758338093,1985,High,222.72705124779532,2,1932.0521721127832,Single Family,156.03930263208943,1558.5491617890345
269.912207457851,1990,Low,244.80625562575324,2,1530.8982459435451,Townhouse,169.81104056802255,2282.0990673517963
278.17124148521435,1980,Low,175.54037911774572,0,1904.7654474217707,Condo,164.87169556958452,4167.02957856092
