Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
254.0898730625387,1990,Low,61.985209478637785,6,1882.0445560591913,Single Family,67.34817557232965,2931.9452073494504
269.26030585457073,1995,Low,118.26573947550003,5,1461.3255597149232,Single Family,88.89069680984758,2208.8579466384936
223.90627617105662,1999,High,374.8947074426639,1,1665.7913120053634,Single Family,61.53242577753309,3339.711094198908
245.18347722942514,1995,High,469.8970908876192,10,1405.6787671852023,Single Family,125.00574485744099,3101.5431623753093
253.7410807065685,1990,Medium,424.1816465094199,5,1333.6376714674961,Condo,51.73991970198034,3571.3393155561153
263.56716697685516,1981,High,510.2825796120509,5,1775.347364535757,Single Family,77.44701497939228,3806.4664683981464
241.0216764445605,1991,High,115.05040596035735,5,1865.4625403902462,Condo,76.66538247623853,531.5307510576199
239.00364437125603,2008,High,368.18255882577307,2,1841.7202328491637,Single Family,71.00450364940299,3259.832482576013
257.21937488432644,1991,Medium,72.25720498834903,6,1507.2792005386466,Single Family,100.93257450117127,2741.94421904905
254.12683711921787,1995,Medium,422.6365550009032,9,1572.9466427785862,Single Family,12.044242164791491,3038.466928615732
251.3294245944307,1983,Medium,401.8520955210206,3,1934.045284662433,Single Family,84.13633284618712,5371.136350421277
251.81733482735407,2006,Medium,9.66297148877186,8,1923.7179900170017,Single Family,74.29528140231142,2425.5712506512796
244.87635709323362,1979,High,324.65628625976177,2,1313.1165486167367,Condo,73.71259085235343,4173.640148392224
241.38934264627943,1995,High,449.95863705309364,3,2013.2234793818316,Condo,44.69950481262239,2305.1671155113213
275.30514118500633,2001,High,201.20870703357167,4,1453.4837385753085,Condo,76.48518499694312,3394.0980630818713
242.52005483213284,1978,Low,541.7807940321303,5,1665.8097442672477,Single Family,56.70857470637897,4137.775563665985
250.61924720258247,1984,Low,476.4173009858271,2,1272.5615028558432,Single Family,117.76376149867566,2322.120429114278
251.21165396067505,2014,High,38.20577555405748,4,1853.8794383221186,Condo,42.23249200572022,3219.6467136069796
256.4201159533978,1998,Low,16.895117767509987,3,1647.8475634137112,Single Family,55.244534699894515,3090.490004886511
247.05101272219107,1983,Low,516.0324203475282,3,1377.358731061588,Condo,23.71772793477843,2316.740897513745
261.3519084780086,1998,Medium,390.5290561836406,7,2074.5018387431483,Single Family,93.5593171813967,886.3885422939152
273.1071510025773,2005,Low,354.880906478737,9,1956.9517821930885,Townhouse,60.40680466432933,3263.491205593829
241.74291380321122,2014,Low,620.1420788409598,4,1661.4682123326595,Single Family,55.65018094186615,2039.1302694984051
255.7292658858234,1987,Low,596.0168406327005,5,1297.1805026878283,Single Family,54.505541360200475,2560.2742923610685
251.94510612081825,1981,Low,285.0308067278368,6,1720.945098517466,Single Family,56.11043338693115,3893.789830005773
268.115615628654,1970,Medium,89.8184673989075,2,1513.5310153412738,Single Family,60.97182571489451,1506.512537454751
270.91193444421003,2002,Low,272.5255294575701,10,1619.2370596956396,Single Family,64.16084743924372,3855.815633516058
251.28535977694438,1998,Medium,180.86289955436973,9,1376.3372110898044,Single Family,91.50625946420898,3461.277520857022
228.23090814802688,2000,Low,587.949151131768,7,1319.2066270489831,Single Family,123.8366033418701,717.8200748762592
224.56486538774737,1985,High,186.78518006866682,7,1642.090466618764,Townhouse,61.986127866264795,1690.0381554591067
250.38876635827054,1971,Medium,392.2568071961983,4,1385.4971799112343,Single Family,52.40504428219923,2696.6368265741767
251.43424581709309,1989,Medium,132.69466399378848,5,1604.8245887445423,Single Family,105.89250214040175,2851.4463242665583
257.7932504938006,2002,Medium,380.18440422576913,7,1674.0040653712165,Single Family,104.47997441897279,1801.182019202069
253.5369956141309,1993,Low,575.6644757713324,6,1640.379259848231,Single Family,35.09535362674901,2962.008482463547
241.0841862409344,1996,Medium,166.35537905772742,0,2105.365758197415,Single Family,21.129806284732233,3323.3892565732267
261.29952645376943,1971,Medium,63.41425831347783,5,1290.6518039037292,Townhouse,97.52261457789604,2937.63993691907
251.5845197996121,2002,Low,585.6156743457174,4,1653.5191672722424,Townhouse,29.58159536228336,2513.227531101092
268.6390935342986,2004,Medium,84.97284900133127,8,1682.1964412052491,Single Family,58.42716205850536,2267.0669294272648
266.2232377490992,2003,Medium,56.42316613409514,1,1691.3745678768244,Condo,63.84795122840097,1527.257929798429
257.31205260241865,1991,Medium,567.8018415691981,5,1377.8204080866776,Single Family,86.28871114807188,4421.206606072952
268.3449232316236,1992,Medium,626.5293153538445,6,1710.4634805496316,Single Family,64.72563423188957,4244.949720002801
261.0870088619136,2017,Medium,559.2316121313227,1,1322.8366642442097,Single Family,91.29318510634326,1488.633181329578
266.8172292617229,2008,Medium,174.42643750868598,6,1344.2639240426643,Single Family,57.652355836422686,2315.7727663032247
235.96918208546634,1997,High,224.49681711779044,3,1905.6346546783714,Townhouse,61.358785300683294,2788.9620567648867
230.5716473677099,1996,Low,143.66892143925583,7,1410.4618760582016,Single Family,91.32707097366244,1897.2722097104956
267.89840198146686,1973,Medium,169.97188839682337,4,1393.857620944906,Condo,71.097601360056,1340.9747361989723
235.59517929873053,1990,Medium,69.93499612030075,11,1001.268759475376,Condo,52.32280156820481,2607.131815318965
274.66409137024465,1997,Medium,548.8679316402043,5,1924.1658340168603,Single Family,72.3880958142578,5199.121568337858
251.29381629051232,1989,Medium,126.0115950735966,6,1775.0243388268846,Single Family,95.49292583531411,5651.382311940213
